currency,discount,ean_x,endTime,lastUpdate,newPrice,originalPrice,percentDiscount,startTime,stock,stockUnit,categories,description,ean_y,image
DKK,47.94,2009483,2022-12-11T22:59:59.000Z,2022-12-08T15:58:05.000Z,31.96,79.9,60.0,2022-12-08T15:57:44.000Z,6.423,kg,{},RIBBENSSTEG,250358,
DKK,34.0,2009353,2022-12-08T22:59:59.000Z,2022-12-08T11:27:54.000Z,35.0,69.0,49.28,2022-12-08T08:24:50.000Z,4.649,kg,"{'da': 'Kød & fisk>Grisekød>Stege & hele kødstykker>Flæskesteg & ribbenssteg', 'en': 'Meat Fish>Pork>Roasted Whole Pork Pieces>Roasted Pork'}",SLAGTERMESTEREN RIBBENSTEG,250500,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/3214b7eb-3e35-4e1d-9367-a06df22ee774"
DKK,19.0,2009476,2022-12-09T22:59:59.000Z,2022-12-08T15:51:50.000Z,50.0,69.0,27.54,2022-12-08T15:51:31.000Z,5.557,kg,"{'da': 'Mejeri & køl>Færdigretter>Middagsretter', 'en': 'Dairy And Cold Storage>Ready To Eat Meals>Dinner Meals'}",GB HVIDLØGSKYLLING,250935,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/077c2412-411b-4578-b7d2-16dedce1a253"
DKK,19.0,2009254,2022-12-08T22:59:59.000Z,2022-12-07T18:52:30.000Z,70.0,89.0,21.35,2022-12-07T08:15:49.000Z,4.649,kg,"{'da': 'Mejeri & køl>Færdigretter>Middagsretter', 'en': 'Dairy And Cold Storage>Ready To Eat Meals>Dinner Meals'}",MØRBRAD M KAR. GODT BEGYNDT,251072,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/a3bbe846-caa0-41ac-87e8-ed94f0e6e670"
DKK,24.0,2009469,2022-12-09T22:59:59.000Z,2022-12-08T15:51:50.000Z,45.0,69.0,34.78,2022-12-08T15:51:25.000Z,6.585,kg,"{'da': 'Mejeri & køl>Færdigretter>Middagsretter', 'en': 'Dairy And Cold Storage>Ready To Eat Meals>Dinner Meals'}",KYLLING I KARRY,254564,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/b60d61b7-9d17-4c2d-bcac-54771f5a2f66"
DKK,20.0,2009261,2022-12-08T22:59:59.000Z,2022-12-07T16:52:35.000Z,55.0,75.0,26.67,2022-12-07T08:16:56.000Z,4.649,kg,{},NAKKEKOTELET GODT BEGYNDT,254701,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/0926afe1-92c9-4388-996f-18e6890c4095"
DKK,9.9,2009421,2022-12-09T22:59:59.000Z,2022-12-08T11:27:54.000Z,80.0,89.9,11.01,2022-12-08T09:16:50.000Z,4.649,kg,,OVNKLAR KAM 1000 G,255550,
DKK,19.0,2009247,2022-12-08T22:59:59.000Z,2022-12-07T18:52:30.000Z,70.0,89.0,21.35,2022-12-07T08:15:41.000Z,4.649,kg,"{'da': 'Mejeri & køl>Færdigretter>Middagsretter', 'en': 'Dairy And Cold Storage>Ready To Eat Meals>Dinner Meals'}",GODT BEGYNDT GODT BEGYNDT,257961,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/76e80549-1895-4888-a560-0df0708ce330"
DKK,59.0,2009438,2022-12-08T22:59:59.000Z,2022-12-08T09:27:47.000Z,30.0,89.0,66.29,2022-12-08T09:20:46.000Z,4.649,kg,"{'da': 'Mejeri & køl>Færdigretter>Middagsretter', 'en': 'Dairy And Cold Storage>Ready To Eat Meals>Dinner Meals'}",MØRBRAD FAD,258436,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/af982818-3e8b-42f3-978a-504bdb31cf90"
DKK,34.0,2009360,2022-12-08T22:59:59.000Z,2022-12-08T10:12:58.000Z,35.0,69.0,49.28,2022-12-08T08:25:02.000Z,4.649,kg,{},FLÆSKESTEG,259989,
DKK,47.96,2009209,2022-12-10T22:59:59.000Z,2022-12-07T15:07:23.000Z,71.94,119.9,40.0,2022-12-07T08:07:48.000Z,4.649,kg,"{'da': 'Kød & fisk>Grisekød>Stege & hele kødstykker>Flæskesteg & ribbenssteg', 'en': 'Meat Fish>Pork>Roasted Whole Pork Pieces>Roasted Pork'}",KAMSTEG SALLING ØKO,267597,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/517490b3-8ac5-41f4-b1af-7d8e8a2ea4f4"
DKK,12.5,5712580644042,2022-12-08T22:59:59.000Z,2022-12-07T15:07:23.000Z,30.0,42.5,29.41,2022-12-06T08:55:51.000Z,1.0,each,"{'da': 'Kød & fisk>Grisekød>Koteletter, flæsk & schnitzler', 'en': 'Meat Fish>Pork>Pork Chops Pork Schnitzels'}",FLÆSK I SKIVER SALLING ØKO,5707196291780,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/448727e1-5e62-4724-87a6-7bb8e8119d46"
DKK,12.33,5712580640273,2022-12-08T22:59:59.000Z,2022-12-07T15:22:24.000Z,14.0,26.33,46.83,2022-12-04T05:38:13.000Z,68.0,each,"{'da': 'Mejeri & køl>Mejeri>Kolde kaffedrikke & kakao', 'en': 'Dairy And Cold Storage>Dairy>Cold Coffee Drinks Cacao'}",MATILDE MS MIX MILKSHAKE,5711953153785,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/e07e7e03-fd5a-43fc-86f4-9a8941bd088d"
DKK,14.0,5712580647234,2022-12-29T22:59:59.000Z,2022-12-07T15:34:00.000Z,15.0,29.0,48.28,2022-12-07T15:33:41.000Z,8.0,each,"{'da': 'Mejeri & køl>Pålæg>Kødpålæg>Hele pålægspølser', 'en': 'Dairy And Cold Storage>Lunch Meats>Meat>Lunch Sausages'}",SDJ.SPEGEPØLSE LAMPE,5703603101574,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/f8634b78-a297-4110-86ad-348acac72bf2"
DKK,2.95,5712580646381,2022-12-08T22:59:59.000Z,2022-12-07T15:37:32.000Z,7.0,9.95,29.65,2022-12-07T10:58:52.000Z,1.0,each,"{'da': 'Kolonial>Færdigretter & supper>Andre færdigretter', 'en': 'Grocery>Ready Meals Soups>Other Ready Meals'}",FORKOGTE ÆG 2PK DANÆG,5413828000650,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/369839fe-e256-4aa1-a159-7d099fd5e92e"
DKK,6.5,5712580646046,2022-12-11T22:59:59.000Z,2022-12-07T16:07:26.000Z,25.0,31.5,20.63,2022-12-07T10:30:00.000Z,1.0,each,"{'da': 'Mejeri & køl>Mejeri>Ost>Mozarella', 'en': 'Dairy And Cold Storage>Dairy>Cheese>Mozarella'}",MOZZARELLA MAXI GALBANI,8000430135060,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/6c04cb53-24b3-426b-8179-0916b04e8e8f"
DKK,9.95,5712580647340,2022-12-16T22:59:59.000Z,2022-12-07T18:22:37.000Z,5.0,14.95,66.56,2022-12-07T16:42:55.000Z,1.0,each,"{'da': 'Mejeri & køl>Mejeri>Plantebaserede alternativer>Mælkealternativer', 'en': 'Dairy And Cold Storage>Dairy>Plant Based Alternatives>Plant Based Milk Alternatives'}",RIS DRIK SALLING,5701043001331,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/bc540a6c-6457-48a4-95b0-61858dd8d5a6"
