currency,discount,ean_x,endTime,lastUpdate,newPrice,originalPrice,percentDiscount,startTime,stock,stockUnit,categories,description,ean_y,image
DKK,29.94,2005683,2022-12-15T22:59:59.000Z,2022-12-14T08:21:20.000Z,19.96,49.9,60.0,2022-12-13T13:25:47.000Z,23.059,kg,{},FLÆSKESTEG UDEN BEN,250032,
DKK,19.0,2005836,2022-12-15T22:59:59.000Z,2022-12-14T07:59:44.000Z,70.0,89.0,21.35,2022-12-14T07:59:03.000Z,7.499,kg,"{'da': 'Mejeri & køl>Færdigretter>Middagsretter', 'en': 'Dairy And Cold Storage>Ready To Eat Meals>Dinner Meals'}",MØRBRAD M KAR. GODT BEGYNDT,251072,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/a3bbe846-caa0-41ac-87e8-ed94f0e6e670"
DKK,19.0,2005829,2022-12-15T22:59:59.000Z,2022-12-14T07:59:44.000Z,50.0,69.0,27.54,2022-12-14T07:58:49.000Z,7.271,kg,"{'da': 'Mejeri & køl>Færdigretter>Middagsretter', 'en': 'Dairy And Cold Storage>Ready To Eat Meals>Dinner Meals'}",PAPRIKA FILET GODT BEGYNDT,251073,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/a68d716e-22e0-495c-b962-c1e880ae1699"
DKK,30.94,2005713,2022-12-16T22:59:59.000Z,2022-12-14T08:36:23.000Z,18.96,49.9,62.0,2022-12-13T13:38:16.000Z,44.937,kg,{},SVINEKAM SLAGTEREN,251887,
DKK,20.0,2005799,2022-12-15T22:59:59.000Z,2022-12-14T07:58:55.000Z,55.0,75.0,26.67,2022-12-14T07:58:27.000Z,6.185,kg,{},NAKKEKOTELET GODT BEGYNDT,254701,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/0926afe1-92c9-4388-996f-18e6890c4095"
DKK,35.96,2005669,2022-12-15T22:59:59.000Z,2022-12-13T12:19:15.000Z,53.94,89.9,40.0,2022-12-13T08:54:28.000Z,4.649,kg,,OVNKLAR KAM 1000 G,255550,
DKK,24.0,2005850,2022-12-15T22:59:59.000Z,2022-12-14T07:59:44.000Z,45.0,69.0,34.78,2022-12-14T07:59:21.000Z,7.337,kg,"{'da': 'Mejeri & køl>Færdigretter>Middagsretter', 'en': 'Dairy And Cold Storage>Ready To Eat Meals>Dinner Meals'}",KOTELET FAD,257192,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/938708b580c981e2ee8bbe874843f212"
DKK,19.0,2005843,2022-12-15T22:59:59.000Z,2022-12-14T07:59:44.000Z,70.0,89.0,21.35,2022-12-14T07:59:12.000Z,6.501,kg,"{'da': 'Mejeri & køl>Færdigretter>Middagsretter', 'en': 'Dairy And Cold Storage>Ready To Eat Meals>Dinner Meals'}",GODT BEGYNDT GODT BEGYNDT,257961,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/76e80549-1895-4888-a560-0df0708ce330"
DKK,29.0,2005867,2022-12-15T22:59:59.000Z,2022-12-14T08:00:40.000Z,60.0,89.0,32.58,2022-12-14T08:00:03.000Z,8.601,kg,"{'da': 'Mejeri & køl>Færdigretter>Middagsretter', 'en': 'Dairy And Cold Storage>Ready To Eat Meals>Dinner Meals'}",MØRBRAD FAD,258436,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/af982818-3e8b-42f3-978a-504bdb31cf90"
DKK,59.96,2005461,2022-12-14T22:59:59.000Z,2022-12-13T11:19:07.000Z,89.94,149.9,40.0,2022-12-12T08:39:11.000Z,5.195,kg,"{'da': 'Kød & fisk>Grisekød>Stege & hele kødstykker>Svinemørbrad', 'en': 'Meat Fish>Pork>Roasted Whole Pork Pieces>Pork Tenderloin'}",MØRBRAD AF GRIS SALLING ØKO,261467,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/c4d36db1-bbf7-46f7-8180-b9ae81155a59"
