currency,discount,ean_x,endTime,lastUpdate,newPrice,originalPrice,percentDiscount,startTime,stock,stockUnit,categories,description,ean_y,image
DKK,30.94,2006284,2022-12-15T22:59:59.000Z,2022-12-14T09:59:34.000Z,18.96,49.9,62.0,2022-12-14T07:53:03.000Z,28.473,kg,{},FLÆSKESTEG UDEN BEN,250032,
DKK,34.74,2006376,2022-12-15T22:59:59.000Z,2022-12-14T08:11:24.000Z,25.16,59.9,58.0,2022-12-14T08:11:02.000Z,23.867,kg,{},SVINEKAM,250725,
DKK,30.94,2006260,2022-12-15T22:59:59.000Z,2022-12-14T10:29:34.000Z,18.96,49.9,62.0,2022-12-14T07:48:44.000Z,24.575,kg,{},SVINEKAM SLAGTEREN,251887,
DKK,4.95,5712580397139,2022-12-20T22:59:59.000Z,2022-12-14T09:16:50.000Z,16.0,20.95,23.63,2022-12-14T09:16:30.000Z,16.0,each,"{'da': 'Mejeri & køl>Pålæg>Kødpålæg>Pålæg i skiver', 'en': 'Dairy And Cold Storage>Lunch Meats>Meat>Sliced Lunch Meats'}",ROASTBEEF BUDGET,29218134,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/6a54183be4dc6ba9db27e5d54478f7ab"
DKK,6.95,5712580396934,2022-12-25T22:59:59.000Z,2022-12-14T08:59:39.000Z,5.0,11.95,58.16,2022-12-14T08:21:16.000Z,3.0,each,"{'da': 'Mejeri & køl>Mejeri>Yoghurt & syrnede mælkeprodukter>Yoghurt', 'en': 'Dairy And Cold Storage>Dairy>Yoghurt Soured Milk Products>Yoghurt'}",NATUREL M/MÜSLI CULTURA,57426990,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/665c2951-a0d7-4033-8c7b-19116e7bb8dc"
DKK,3.95,5712580394657,2022-12-21T22:59:59.000Z,2022-12-13T10:17:22.000Z,12.0,15.95,24.76,2022-12-12T08:51:22.000Z,4.0,each,"{'da': 'Mejeri & køl>Mejeri>Ost>Mozarella', 'en': 'Dairy And Cold Storage>Dairy>Cheese>Mozarella'}",ØKO MOZZARELLA 125 G,5712873769315,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/02cfb889-a42a-4a27-95f3-fe70b22c5a12"
DKK,6.95,5712580396446,2022-12-19T22:59:59.000Z,2022-12-13T10:30:25.000Z,13.0,19.95,34.84,2022-12-13T10:29:54.000Z,1.0,each,"{'da': 'Mejeri & køl>Mejeri>Ost>Mozarella', 'en': 'Dairy And Cold Storage>Dairy>Cheese>Mozarella'}",MOZZARELLA ZANETTI,8002710301356,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/d5c0d138-f29b-42ab-965a-52cb0b163f52"
DKK,9.95,5712580395067,2022-12-23T22:59:59.000Z,2022-12-13T10:47:02.000Z,19.0,28.95,34.37,2022-12-12T10:46:25.000Z,2.0,each,"{'da': 'Mejeri & køl>Mejeri>Dessert & snacks', 'en': 'Dairy And Cold Storage>Dairy>Desserts Snacks'}",CRÈME BRÛLÉE,5712872443964,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/dd1fddfa-c5e5-43bb-9ade-ddbc8eb4f33c"
DKK,3.95,5712580395968,2022-12-27T22:59:59.000Z,2022-12-13T10:47:02.000Z,14.0,17.95,22.01,2022-12-13T08:51:49.000Z,1.0,each,"{'da': 'Mejeri & køl>Mejeri>Yoghurt & syrnede mælkeprodukter>Yoghurt', 'en': 'Dairy And Cold Storage>Dairy>Yoghurt Soured Milk Products>Yoghurt'}",GRÆSK YOG. VAN ARLA,6413300025385,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/f51a9e54-cf9d-4701-ad72-b1e8c6b6494b"
DKK,14.95,5712580395753,2022-12-19T22:59:59.000Z,2022-12-13T11:02:15.000Z,25.0,39.95,37.42,2022-12-13T07:54:10.000Z,5.0,each,"{'da': 'Mejeri & køl>Færdigretter>Middagsretter', 'en': 'Dairy And Cold Storage>Ready To Eat Meals>Dinner Meals'}",GRØNLANGKÅL STEFF H.,5701293655506,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/768dad96-6ae5-4f2d-bcd8-7aedab16b93d"
