currency,discount,ean_x,endTime,lastUpdate,newPrice,originalPrice,percentDiscount,startTime,stock,stockUnit,categories,description,ean_y,image
DKK,55.68,2002828,2022-12-20T22:59:59.000Z,2022-12-12T17:57:45.000Z,209.47,265.15,21.0,2022-12-09T09:53:20.000Z,7.711,each,"{'da': 'Mejeri & køl>Mejeri>Ost>Specialost', 'en': 'Dairy And Cold Storage>Dairy>Cheese>Cheese Specialities'}",VESTERHAVSOST WERNERSSON,219915,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/4a05d778-2efa-4440-abd8-90c44241a941"
DKK,30.94,2006185,2022-12-14T22:59:59.000Z,2022-12-13T09:01:55.000Z,18.96,49.9,62.0,2022-12-13T05:58:37.000Z,15.837,kg,{},FLÆSKESTEG UDEN BEN,250032,
DKK,47.94,2006161,2022-12-13T22:59:59.000Z,2022-12-12T09:57:34.000Z,31.96,79.9,60.0,2022-12-12T09:38:04.000Z,2.523,kg,{},RIBBENSSTEG,250358,
DKK,35.17,2006086,2022-12-14T22:59:59.000Z,2022-12-12T15:42:47.000Z,74.73,109.9,32.0,2022-12-12T07:42:44.000Z,8.041,each,"{'da': 'Kød & fisk>Grisekød>Andet grisekød', 'en': 'Meat Fish>Pork>Other Pork'}",SPARERIBS M/BBQ SLAGTEREN,282909,
DKK,10.0,5712580394688,2022-12-16T22:59:59.000Z,2022-12-12T08:57:13.000Z,25.0,35.0,28.57,2022-12-12T08:56:51.000Z,6.0,each,"{'da': 'Mejeri & køl>Bacon, pølser & toppings>Pølser>Kyllingepølser', 'en': 'Dairy And Cold Storage>Bacon Sausages Toppings>Sausages>Chicken Sausages'}",KYLLINGEPØLSE SALLING,5708330005126,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/c36c936c-fa56-4a5f-a15b-3ba2adee8aef"
DKK,3.95,5712580394695,2022-12-15T22:59:59.000Z,2022-12-12T08:58:37.000Z,15.0,18.95,20.84,2022-12-12T08:58:15.000Z,7.0,each,"{'da': 'Mejeri & køl>Mejeri>Mælk>Minimælk', 'en': 'Dairy And Cold Storage>Dairy>Milk>Semiskimmed Milk'}",ØKO GÅRDMÆLK NATURMÆLK,5701852263388,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/e0fa960d-8480-4490-a6bb-03b47b5b297b"
DKK,12.95,5712580391175,2022-12-14T22:59:59.000Z,2022-12-12T10:12:40.000Z,8.0,20.95,61.81,2022-12-09T08:32:17.000Z,1.0,each,"{'da': 'Mejeri & køl>Pålæg>Pålægssalater>Skinkesalat', 'en': 'Dairy And Cold Storage>Lunch Meats>Mayo Salads>Pork Mayo Salads'}",SKINKESALAT FIN K-SALAT,5704000479624,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/a2413126-e762-4275-929c-4ea7d0c26cc3"
DKK,2.5,5712580394718,2022-12-17T22:59:59.000Z,2022-12-12T10:27:33.000Z,7.0,9.5,26.32,2022-12-12T09:00:54.000Z,2.0,each,"{'da': 'Mejeri & køl>Mejeri>Fløde & flødeskum>Kaffefløde', 'en': 'Dairy And Cold Storage>Dairy>Cream Whipped Cream>Coffee Cream'}",KAFFEFLØDE 9% KAROLINE'S,5700426221731,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/a00dae63-64eb-458f-9c3e-93efa33659a2"
DKK,11.25,5712580393926,2023-01-15T22:59:59.000Z,2022-12-12T10:42:45.000Z,15.0,26.25,42.86,2022-12-11T15:11:17.000Z,1.0,each,"{'da': 'Brød & kager>Lyst & groft brød>Hele brød', 'en': 'Bread And Cakes>Light Breads Dark Breads>Whole Breads'}",SKAGENSBRØD SCHULSTAD,5701205005467,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/60cbec31-0726-4d69-8df2-6cc840f6c83e"
DKK,10.95,5712580395098,2023-01-13T22:59:59.000Z,2022-12-12T10:48:35.000Z,16.0,26.95,40.63,2022-12-12T10:47:50.000Z,1.0,each,"{'da': 'Mejeri & køl>Saucer & dressinger>Sauce', 'en': 'Dairy And Cold Storage>Sauces Dressings>Sauce'}",BEARNAISE PROVA ERIKS,5710405312282,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/4078369e-1aba-4414-adc9-293f4fd68779"
