currency,discount,ean_x,endTime,lastUpdate,newPrice,originalPrice,percentDiscount,startTime,stock,stockUnit,categories,description,ean_y,image
DKK,47.94,2006727,2022-12-17T22:59:59.000Z,2022-12-17T10:00:00.000Z,31.96,79.9,60.0,2022-12-16T10:16:36.000Z,2.523,kg,{},RIBBENSSTEG,250358,
DKK,44.0,2006888,2022-12-19T22:59:59.000Z,2022-12-17T14:00:07.000Z,55.0,99.0,44.44,2022-12-17T07:46:56.000Z,2.523,kg,"{'da': 'Kød & fisk>Grisekød>Stege & hele kødstykker>Svinemørbrad', 'en': 'Meat Fish>Pork>Roasted Whole Pork Pieces>Pork Tenderloin'}",SVINEMØRBRAD,250930,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/56aa2e43-c564-4e9f-9f1e-cb129abedb19"
DKK,24.77,2006963,2022-12-19T22:59:59.000Z,2022-12-17T13:30:02.000Z,55.13,79.9,31.0,2022-12-17T09:05:56.000Z,4.621,kg,{},NAKKEFILET,253870,
DKK,54.9,2006949,2022-12-18T22:59:59.000Z,2022-12-17T14:45:04.000Z,25.0,79.9,68.71,2022-12-17T08:27:15.000Z,5.431,kg,,OVNKLAR KAM,259637,
DKK,34.77,2006536,2022-12-17T22:59:59.000Z,2022-12-17T15:45:10.000Z,85.13,119.9,29.0,2022-12-16T09:08:41.000Z,2.523,kg,"{'da': 'Kød & fisk>Grisekød>Stege & hele kødstykker>Flæskesteg & ribbenssteg', 'en': 'Meat Fish>Pork>Roasted Whole Pork Pieces>Roasted Pork'}",KAMSTEG SALLING ØKO,267597,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/517490b3-8ac5-41f4-b1af-7d8e8a2ea4f4"
DKK,5.25,5712580398631,2022-12-26T22:59:59.000Z,2022-12-16T17:26:15.000Z,14.0,19.25,27.27,2022-12-15T08:42:30.000Z,3.0,each,"{'da': 'Mejeri & køl>Mejeri>Yoghurt & syrnede mælkeprodukter>Yoghurt', 'en': 'Dairy And Cold Storage>Dairy>Yoghurt Soured Milk Products>Yoghurt'}",GRÆSK YOG. 10% SALLING ØKO,5712874166380,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/ae99ef21-dda9-4a4f-b23a-25bb2d36879c"
DKK,15.0,5712580398976,2022-12-22T22:59:59.000Z,2022-12-16T17:41:15.000Z,35.0,50.0,30.0,2022-12-15T10:18:57.000Z,8.0,each,,BACON I SKIVER STEFF H.,5707196207101,
DKK,10.95,5712580398952,2022-12-23T22:59:59.000Z,2022-12-16T17:41:15.000Z,25.0,35.95,30.46,2022-12-15T10:14:24.000Z,3.0,each,"{'da': 'Mejeri & køl>Færdigretter>Middagsretter', 'en': 'Dairy And Cold Storage>Ready To Eat Meals>Dinner Meals'}",STEGTE NUDLER SALLING NU,5712874230197,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/8bfc877a-09f7-4864-9ed6-c10c3bddc0c6"
DKK,7.95,5712580395012,2022-12-19T22:59:59.000Z,2022-12-16T17:41:15.000Z,15.0,22.95,34.64,2022-12-12T10:39:01.000Z,2.0,each,"{'da': 'Mejeri & køl>Tapas & specialiteter>Pesto & hummus', 'en': 'Dairy And Cold Storage>Tapas Specialities>Pesto Hummus'}",TZATZIKI SALLING,5712874506537,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/50b4b041db41a50ab9d3826135390cc6"
DKK,4.95,5712580398907,2022-12-25T22:59:59.000Z,2022-12-16T18:26:12.000Z,11.0,15.95,31.03,2022-12-15T10:04:47.000Z,5.0,each,"{'da': 'Mejeri & køl>Mejeri>Ost>Skimmelost & brie', 'en': 'Dairy And Cold Storage>Dairy>Cheese>Blue Cheese Brie'}",FRANSK BRIE LA DUCHESSE,5712871142523,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/68d62690-409e-43b1-b87f-dedc77c61e57"
