currency,discount,ean_x,endTime,lastUpdate,newPrice,originalPrice,percentDiscount,startTime,stock,stockUnit,categories,description,ean_y,image
DKK,39.57,2007410,2022-12-22T22:59:59.000Z,2022-12-19T11:31:42.000Z,80.33,119.9,33.0,2022-12-19T08:44:13.000Z,2.523,kg,"{'da': 'Kød & fisk>Grisekød>Stege & hele kødstykker>Flæskesteg & ribbenssteg', 'en': 'Meat Fish>Pork>Roasted Whole Pork Pieces>Roasted Pork'}",KAMSTEG SALLING ØKO,267597,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/517490b3-8ac5-41f4-b1af-7d8e8a2ea4f4"
DKK,29.97,2007342,2022-12-20T22:59:59.000Z,2022-12-19T08:43:13.000Z,89.93,119.9,25.0,2022-12-19T08:42:53.000Z,4.095,each,"{'da': 'Kød & fisk>Grisekød>Stege & hele kødstykker>Flæskesteg & ribbenssteg', 'en': 'Meat Fish>Pork>Roasted Whole Pork Pieces>Roasted Pork'}",RIBBENSSTEG,281368,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/38f0dc95-047f-4cfd-85b2-b928425c85ff"
DKK,4.5,5712580397139,2022-12-20T22:59:59.000Z,2022-12-19T11:01:40.000Z,16.0,20.5,21.95,2022-12-14T09:16:30.000Z,15.0,each,"{'da': 'Mejeri & køl>Pålæg>Kødpålæg>Pålæg i skiver', 'en': 'Dairy And Cold Storage>Lunch Meats>Meat>Sliced Lunch Meats'}",ROASTBEEF BUDGET,29218134,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/6a54183be4dc6ba9db27e5d54478f7ab"
DKK,4.95,5712580405513,2023-01-01T22:59:59.000Z,2022-12-19T11:46:53.000Z,7.0,11.95,41.42,2022-12-19T10:10:28.000Z,14.0,each,"{'da': 'Mejeri & køl>Mejeri>Yoghurt & syrnede mælkeprodukter>Yoghurt', 'en': 'Dairy And Cold Storage>Dairy>Yoghurt Soured Milk Products>Yoghurt'}",NATUREL M/MÜSLI CULTURA,57426990,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/665c2951-a0d7-4033-8c7b-19116e7bb8dc"
DKK,16.25,5712580398846,2023-01-29T22:59:59.000Z,2022-12-18T11:59:40.000Z,20.0,36.25,44.83,2022-12-15T09:45:53.000Z,2.0,each,"{'da': 'Mejeri & køl>Mejeri>Kolde kaffedrikke & kakao', 'en': 'Dairy And Cold Storage>Dairy>Cold Coffee Drinks Cacao'}",STARBUCKS CAFE LATTE,4100290024734,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/22e54e96-83e4-4796-b090-6dd62eb4e427"
DKK,5.95,5712580403625,2022-12-19T22:59:59.000Z,2022-12-18T12:14:32.000Z,11.0,16.95,35.1,2022-12-17T15:52:25.000Z,5.0,each,"{'da': 'Brød & kager>Rugbrød>Andre rugbrød', 'en': 'Bread And Cakes>Rye Breads>Other Rye Breads'}",SLESVIGERBRØD SCHULSTAD,5701205175061,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/03c61aac-0f18-4583-b614-c9d6ed0f6093"
DKK,7.5,5712580403700,2022-12-19T22:59:59.000Z,2022-12-18T12:29:34.000Z,11.0,18.5,40.54,2022-12-17T15:56:51.000Z,2.0,each,"{'da': 'Brød & kager>Rugbrød>Kernerugbrød', 'en': 'Bread And Cakes>Rye Breads>Seeded Rye Breads'}",SOFTKERNEBRØD SALLING,5712871634608,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/33dd052316c24cc77756dfac8992f33b"
DKK,6.95,5712580398990,2023-01-05T22:59:59.000Z,2022-12-18T13:44:36.000Z,6.0,12.95,53.67,2022-12-15T10:27:16.000Z,26.0,each,"{'da': 'Mejeri & køl>Mejeri>Kolde kaffedrikke & kakao', 'en': 'Dairy And Cold Storage>Dairy>Cold Coffee Drinks Cacao'}",CHOCOMEL KAKAOMÆLK,5410438042414,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/3d92f89e-956a-4687-8950-3663a93de20b"
DKK,3.5,5712580403663,2022-12-19T22:59:59.000Z,2022-12-18T13:44:36.000Z,9.0,12.5,28.0,2022-12-17T15:54:37.000Z,1.0,each,"{'da': 'Brød & kager>Lyst & groft brød>Toastbrød', 'en': 'Bread And Cakes>Light Breads Dark Breads>Toast Breads'}",SPELT SANDWICH SALLING,5712874822170,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/3e02b475-522e-4b1d-a0b3-ff434b122ed3"
DKK,14.95,5712580405568,2022-12-26T22:59:59.000Z,2022-12-19T10:18:34.000Z,25.0,39.95,37.42,2022-12-19T10:18:14.000Z,6.0,each,"{'da': 'Mejeri & køl>Færdigretter>Middagsretter', 'en': 'Dairy And Cold Storage>Ready To Eat Meals>Dinner Meals'}",GRØNLANGKÅL STEFF H.,5701293655506,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/768dad96-6ae5-4f2d-bcd8-7aedab16b93d"
