currency,discount,ean_x,endTime,lastUpdate,newPrice,originalPrice,percentDiscount,startTime,stock,stockUnit,categories,description,ean_y,image
DKK,55.68,2002828,2022-12-20T22:59:59.000Z,2022-12-10T18:03:00.000Z,209.47,265.15,21.0,2022-12-09T09:53:20.000Z,8.129,each,"{'da': 'Mejeri & køl>Mejeri>Ost>Specialost', 'en': 'Dairy And Cold Storage>Dairy>Cheese>Cheese Specialities'}",VESTERHAVSOST WERNERSSON,219915,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/4a05d778-2efa-4440-abd8-90c44241a941"
DKK,7.25,5712580393285,2023-02-07T22:59:59.000Z,2022-12-10T12:17:58.000Z,18.0,25.25,28.71,2022-12-10T09:39:55.000Z,4.0,each,"{'da': 'Brød & kager>Rugbrød>Solsikkerugbrød', 'en': 'Bread And Cakes>Rye Breads>Sun Flower Seeded Rye Breads'}",DGR. SOLSIKKE DET GODE,5701205001568,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/d70a98f5-599f-4599-94b2-0a6f4cbffbad"
DKK,5.95,5712580391205,2022-12-26T22:59:59.000Z,2022-12-10T15:48:02.000Z,10.0,15.95,37.3,2022-12-09T08:37:23.000Z,4.0,each,"{'da': 'Mejeri & køl>Mejeri>Plantebaserede alternativer>Flødealternativer', 'en': 'Dairy And Cold Storage>Dairy>Plant Based Alternatives>Plant Based Cream Alternatives'}",AMA MADLAVNING AMA,5701043001409,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/954eb524-8e3c-46ff-b01e-3eb72c1c8862"
DKK,3.5,5712580393254,2023-02-07T22:59:59.000Z,2022-12-10T13:32:59.000Z,11.0,14.5,24.14,2022-12-10T09:38:25.000Z,1.0,each,"{'da': 'Brød & kager>Mad- & specialbrød>Burgerboller', 'en': 'Bread And Cakes>Bread Specialities>Burger Buns'}",HAMBURGERBOLLER SALLING,5701012824381,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/ebb2ff5aba7766ddc1d4872375e712ed"
DKK,4.75,5712580387185,2022-12-11T22:59:59.000Z,2022-12-10T13:02:55.000Z,15.0,19.75,24.05,2022-12-06T06:47:01.000Z,1.0,each,"{'da': 'Mejeri & køl>Pålæg>Leverpostej & paté', 'en': 'Dairy And Cold Storage>Lunch Meats>Liver Paste Patee'}",FRANSK POSTEJ STRYHN'S,5704000000729,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/30ecf8bd0ece2c288f573b1fbe689436"
DKK,9.75,5712580380414,2022-12-20T22:59:59.000Z,2022-12-10T13:02:55.000Z,12.0,21.75,44.83,2022-11-30T10:11:49.000Z,2.0,each,"{'da': 'Mejeri & køl>Mejeri>Smør & fedtstof>Smørbart', 'en': 'Dairy And Cold Storage>Dairy>Butter Fats>Other Butters'}",SMØRBAR M/PERSI KÆRGÅRDEN,5711953120435,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/fccda362-a1a1-4df1-9d07-501cf71de9b1"
DKK,15.25,5712580393353,2023-02-07T22:59:59.000Z,2022-12-10T13:18:01.000Z,12.0,27.25,55.96,2022-12-10T09:43:46.000Z,2.0,each,"{'da': 'Brød & kager>Lyst & groft brød>Boller', 'en': 'Bread And Cakes>Light Breads Dark Breads>Light Dark Buns'}",SKYRBOLLE LEVEBRØD,5701205007195,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/2e0d50ac-7bbb-4b1d-9134-0e7513abe981"
DKK,2.95,5712580393315,2023-02-07T22:59:59.000Z,2022-12-10T13:18:01.000Z,11.0,13.95,21.15,2022-12-10T09:41:57.000Z,2.0,each,"{'da': 'Brød & kager>Rugbrød>Gulerodsrugbrød', 'en': 'Bread And Cakes>Rye Breads>Rye Breads With Carrots'}",GULERODSBRØD DET GODE,5701205009731,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/35609beb-1511-4902-b25f-0cca360ec2c2"
DKK,39.0,5712580392998,2022-12-11T22:59:59.000Z,2022-12-10T13:32:59.000Z,30.0,69.0,56.52,2022-12-10T07:55:30.000Z,3.0,each,"{'da': 'Kød & fisk>Grisekød>Grisekød i tern & strimler', 'en': 'Meat Fish>Pork>Chopped Pork'}",KEBAB STRIMLER SLAGTEREN,5707196302363,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/a0f22d111d6b04940978f1caefc239de"
DKK,3.5,5712580393322,2023-02-07T22:59:59.000Z,2022-12-10T13:32:59.000Z,6.0,9.5,36.84,2022-12-10T09:42:28.000Z,2.0,each,"{'da': 'Brød & kager>Rugbrød>Kernerugbrød', 'en': 'Bread And Cakes>Rye Breads>Seeded Rye Breads'}",HØRFRØBRØD SALLING,5712872136033,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/4c7718fdabe022921e30d8e449cecd5a"
DKK,29.0,5712580392950,2022-12-12T22:59:59.000Z,2022-12-11T09:07:23.000Z,40.0,69.0,42.03,2022-12-10T07:49:27.000Z,1.0,each,"{'da': 'Kød & fisk>Grisekød>Koteletter, flæsk & schnitzler', 'en': 'Meat Fish>Pork>Pork Chops Pork Schnitzels'}",FLÆSK I SKIVER ANTONIUS,5707196305319,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/c32a4270ce1098249edfa92b6f1ad50a"
DKK,4.75,5712580391151,2022-12-24T22:59:59.000Z,2022-12-10T14:02:58.000Z,15.0,19.75,24.05,2022-12-09T08:32:02.000Z,1.0,each,"{'da': 'Mejeri & køl>Mejeri>Ost>Skimmelost & brie', 'en': 'Dairy And Cold Storage>Dairy>Cheese>Blue Cheese Brie'}",GORGONZOLA FELLINO,5712871142400,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/3d835022-6afb-4a67-95e1-72043f2a0154"
DKK,3.75,5712580393377,2023-02-07T22:59:59.000Z,2022-12-10T14:02:58.000Z,4.0,7.75,48.39,2022-12-10T09:45:28.000Z,2.0,each,"{'da': 'Brød & kager>Rugbrød>Andre rugbrød', 'en': 'Bread And Cakes>Rye Breads>Other Rye Breads'}",BONDEBRØD SALLING,5712874822156,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/6a72ddbf-3d12-414b-8e11-3be514ee0fe5"
DKK,39.0,5712580392981,2022-12-11T22:59:59.000Z,2022-12-10T14:17:56.000Z,30.0,69.0,56.52,2022-12-10T07:53:07.000Z,4.0,each,"{'da': 'Kød & fisk>Grisekød>Medister', 'en': 'Meat Fish>Pork>Thick Sausages'}",JULEMEDISTER ANTONIUS,5707196305173,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/c411b911c00faf6b28f3e097bf7081ce"
DKK,39.0,5712580393032,2022-12-11T22:59:59.000Z,2022-12-10T14:32:54.000Z,30.0,69.0,56.52,2022-12-10T08:03:39.000Z,5.0,each,"{'da': 'Mejeri & køl>Færdigretter>Middagsretter', 'en': 'Dairy And Cold Storage>Ready To Eat Meals>Dinner Meals'}",CORDON BLEU SLAGTEREN,5707735939685,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/74a07351aaa284c2b0907330bc431c73"
