currency,discount,ean_x,endTime,lastUpdate,newPrice,originalPrice,percentDiscount,startTime,stock,stockUnit,categories,description,ean_y,image
DKK,43.94,2006710,2022-12-06T22:59:59.000Z,2022-12-05T12:07:28.000Z,35.96,79.9,55.0,2022-12-05T11:31:10.000Z,1.07,kg,{},RIBBENSSTEG,250358,
DKK,38.94,2006666,2022-12-06T22:59:59.000Z,2022-12-05T11:22:23.000Z,20.96,59.9,65.0,2022-12-05T11:02:29.000Z,1.07,kg,{},SVINEKAM,250725,
DKK,19.0,2006741,2022-12-06T22:59:59.000Z,2022-12-05T17:52:31.000Z,50.0,69.0,27.54,2022-12-05T11:40:24.000Z,1.07,kg,"{'da': 'Mejeri & køl>Færdigretter>Middagsretter', 'en': 'Dairy And Cold Storage>Ready To Eat Meals>Dinner Meals'}",GB HVIDLØGSKYLLING,250935,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/077c2412-411b-4578-b7d2-16dedce1a253"
DKK,19.0,2006758,2022-12-06T22:59:59.000Z,2022-12-05T15:07:29.000Z,50.0,69.0,27.54,2022-12-05T11:40:36.000Z,1.07,kg,"{'da': 'Mejeri & køl>Færdigretter>Middagsretter', 'en': 'Dairy And Cold Storage>Ready To Eat Meals>Dinner Meals'}",PAPRIKA FILET GODT BEGYNDT,251073,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/a68d716e-22e0-495c-b962-c1e880ae1699"
DKK,39.96,2006659,2022-12-06T22:59:59.000Z,2022-12-05T14:37:26.000Z,59.94,99.9,40.0,2022-12-05T10:58:42.000Z,2.716,kg,,RIBBENSSTEG,252378,
DKK,44.0,2006642,2022-12-06T22:59:59.000Z,2022-12-05T14:52:26.000Z,95.0,139.0,31.65,2022-12-05T10:27:46.000Z,1.07,kg,"{'da': 'Kød & fisk>Grisekød>Stege & hele kødstykker>Nakkefilet & svinekam', 'en': 'Meat Fish>Pork>Roasted Whole Pork Pieces>Pork Neck Pork Loin'}",NAKKEFILET SLAGTEREN,254881,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/996d9c39-196d-4083-b7c8-01ce7a38e4d3"
DKK,19.0,2006734,2022-12-06T22:59:59.000Z,2022-12-05T15:07:29.000Z,70.0,89.0,21.35,2022-12-05T11:39:27.000Z,1.07,kg,"{'da': 'Mejeri & køl>Færdigretter>Middagsretter', 'en': 'Dairy And Cold Storage>Ready To Eat Meals>Dinner Meals'}",GODT BEGYNDT GODT BEGYNDT,257961,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/76e80549-1895-4888-a560-0df0708ce330"
DKK,13.5,5712580108506,2022-12-08T22:59:59.000Z,2022-12-05T13:22:34.000Z,9.0,22.5,60.0,2022-12-04T13:58:57.000Z,1.0,each,"{'da': 'Mejeri & køl>Pålæg>Kødpålæg>Pålæg i skiver', 'en': 'Dairy And Cold Storage>Lunch Meats>Meat>Sliced Lunch Meats'}",KALKUNSPEGEPØL 3-STJERNET,57067537,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/7ec346fc-9f71-4d78-9597-eab82820a9c6"
DKK,5.95,5712580053905,2022-12-08T22:59:59.000Z,2022-12-05T08:52:18.000Z,9.0,14.95,39.8,2022-11-10T12:12:39.000Z,522.0,each,"{'da': 'Mejeri & køl>Mejeri>Kolde kaffedrikke & kakao', 'en': 'Dairy And Cold Storage>Dairy>Cold Coffee Drinks Cacao'}",ISKFAFFE BOLD,5707527004713,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/9b0d1f3c-e1ae-49ad-a96e-6c1ab985a755"
DKK,19.95,5712580108636,2022-12-07T22:59:59.000Z,2022-12-05T10:37:23.000Z,20.0,39.95,49.94,2022-12-04T14:02:40.000Z,1.0,each,"{'da': 'Mejeri & køl>Færdigretter>Middagsretter', 'en': 'Dairy And Cold Storage>Ready To Eat Meals>Dinner Meals'}",BOLLER I KARRY STEFF H.,5710405512347,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/bda8e2fc9aa3714d808748801ffe6c1f"
DKK,19.95,5712580109886,2022-12-06T22:59:59.000Z,2022-12-05T11:37:22.000Z,7.0,26.95,74.03,2022-12-05T06:00:18.000Z,2.0,each,"{'da': 'Brød & kager>Rugbrød>Solsikkerugbrød', 'en': 'Bread And Cakes>Rye Breads>Sun Flower Seeded Rye Breads'}",SOLSIKKERUGBRØD DET GODE,5701205008314,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/14dd4f45-2b0d-4dbe-b47c-4222c7cfedb3"
DKK,6.95,5712580108452,2022-12-06T22:59:59.000Z,2022-12-05T13:07:26.000Z,13.0,19.95,34.84,2022-12-04T13:56:30.000Z,1.0,each,"{'da': 'Mejeri & køl>Pålæg>Kødpålæg>Pålæg i skiver', 'en': 'Dairy And Cold Storage>Lunch Meats>Meat>Sliced Lunch Meats'}",RULLEPØLSE D.G. SLAGTER,5707196213379,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/6831e03f-9c64-4936-9626-9ddf8589149e"
DKK,16.5,5712580110219,2022-12-06T22:59:59.000Z,2022-12-05T13:22:34.000Z,8.0,24.5,67.35,2022-12-05T06:42:12.000Z,1.0,each,"{'da': 'Brød & kager>Lyst & groft brød>Boller', 'en': 'Bread And Cakes>Light Breads Dark Breads>Light Dark Buns'}",SOLSKINSBOLLER KOHBERG,5701246006195,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/b3f02680-2166-42ba-971c-b08179c1b1d9"
