currency,discount,ean_x,endTime,lastUpdate,newPrice,originalPrice,percentDiscount,startTime,stock,stockUnit,categories,description,ean_y,image
DKK,34.93,2008349,2022-12-15T22:59:59.000Z,2022-12-14T09:52:41.000Z,14.97,49.9,70.0,2022-12-14T06:31:06.000Z,9.004,kg,{},FLÆSKESTEG UDEN BEN,250032,
DKK,24.0,2008189,2022-12-14T22:59:59.000Z,2022-12-13T12:51:08.000Z,85.0,109.0,22.02,2022-12-13T10:08:55.000Z,2.01,kg,{},GODT BEGYNDT,250280,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/4aeb8d50-5a70-4afe-a295-6eb951634fcd"
DKK,54.0,2008073,2022-12-14T22:59:59.000Z,2022-12-13T11:50:48.000Z,35.0,89.0,60.67,2022-12-13T09:53:27.000Z,1.07,kg,{},FLÆSK I SKV.,250696,
DKK,44.9,2008066,2022-12-14T22:59:59.000Z,2022-12-13T15:35:55.000Z,45.0,89.9,49.94,2022-12-13T09:48:14.000Z,1.07,kg,,SKINKESTEG,250774,
DKK,24.97,2008455,2022-12-15T22:59:59.000Z,2022-12-14T08:45:44.000Z,74.93,99.9,25.0,2022-12-14T08:45:19.000Z,8.888,kg,,SVINEMØRBRAD,250806,
DKK,56.9,2008059,2022-12-14T22:59:59.000Z,2022-12-13T17:35:53.000Z,8.0,64.9,87.67,2022-12-13T09:46:34.000Z,1.07,kg,,FERSK SPÆK,250836,
DKK,14.0,2008004,2022-12-20T22:59:59.000Z,2022-12-13T14:05:54.000Z,85.0,99.0,14.14,2022-12-13T08:24:49.000Z,15.734,kg,"{'da': 'Kød & fisk>Grisekød>Stege & hele kødstykker>Svinemørbrad', 'en': 'Meat Fish>Pork>Roasted Whole Pork Pieces>Pork Tenderloin'}",SVINEMØRBRAD,250930,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/56aa2e43-c564-4e9f-9f1e-cb129abedb19"
DKK,19.0,2008585,2022-12-15T22:59:59.000Z,2022-12-14T10:06:24.000Z,50.0,69.0,27.54,2022-12-14T10:06:04.000Z,9.288,kg,"{'da': 'Mejeri & køl>Færdigretter>Middagsretter', 'en': 'Dairy And Cold Storage>Ready To Eat Meals>Dinner Meals'}",GB HVIDLØGSKYLLING,250935,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/077c2412-411b-4578-b7d2-16dedce1a253"
DKK,19.0,2008592,2022-12-15T22:59:59.000Z,2022-12-14T10:07:09.000Z,50.0,69.0,27.54,2022-12-14T10:06:40.000Z,9.272,kg,"{'da': 'Mejeri & køl>Færdigretter>Middagsretter', 'en': 'Dairy And Cold Storage>Ready To Eat Meals>Dinner Meals'}",PAPRIKA FILET GODT BEGYNDT,251073,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/a68d716e-22e0-495c-b962-c1e880ae1699"
DKK,29.0,2008479,2022-12-15T22:59:59.000Z,2022-12-14T09:40:22.000Z,40.0,69.0,42.03,2022-12-14T09:40:00.000Z,10.298,kg,"{'da': 'Mejeri & køl>Færdigretter>Middagsretter', 'en': 'Dairy And Cold Storage>Ready To Eat Meals>Dinner Meals'}",MØRBRADGRYDE GODT BEGYNDT,251075,
DKK,39.0,2008097,2022-12-14T22:59:59.000Z,2022-12-13T16:20:52.000Z,30.0,69.0,56.52,2022-12-13T09:56:27.000Z,1.07,kg,{},FERSK LEVER SLAGTERMEST.,251121,
DKK,34.93,2008431,2022-12-15T22:59:59.000Z,2022-12-14T10:07:33.000Z,14.97,49.9,70.0,2022-12-14T06:35:49.000Z,13.328,kg,{},SVINEKAM SLAGTEREN,251887,
DKK,24.0,2008165,2022-12-14T22:59:59.000Z,2022-12-13T12:05:57.000Z,45.0,69.0,34.78,2022-12-13T10:08:18.000Z,1.07,kg,"{'da': 'Mejeri & køl>Færdigretter>Middagsretter', 'en': 'Dairy And Cold Storage>Ready To Eat Meals>Dinner Meals'}",KYLLING I KARRY,254564,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/b60d61b7-9d17-4c2d-bcac-54771f5a2f66"
DKK,19.0,2008196,2022-12-14T22:59:59.000Z,2022-12-13T19:21:06.000Z,70.0,89.0,21.35,2022-12-13T10:09:30.000Z,3.022,kg,,MØRBRAD I FAD GODT BEGYNDT,254700,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/ccc693c8-b448-437f-a511-e7d5a4992c20"
