currency,discount,ean_x,endTime,lastUpdate,newPrice,originalPrice,percentDiscount,startTime,stock,stockUnit,categories,description,ean_y,image
DKK,29.56,2007823,2022-12-13T22:59:59.000Z,2022-12-12T13:25:02.000Z,50.34,79.9,37.0,2022-12-12T10:12:14.000Z,1.07,kg,{},RIBBENSSTEG,250065,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/faa7b4b7-469a-4f80-8515-34c3da87ca2b"
DKK,24.77,2007755,2022-12-13T22:59:59.000Z,2022-12-12T09:56:22.000Z,55.13,79.9,31.0,2022-12-12T09:55:59.000Z,1.996,kg,,STEGEBEN,250617,
DKK,16.72,2007748,2022-12-13T22:59:59.000Z,2022-12-12T09:54:48.000Z,50.18,66.9,25.0,2022-12-12T09:54:20.000Z,1.658,kg,,KOGEFLÆSK,250687,
DKK,44.0,2007809,2022-12-13T22:59:59.000Z,2022-12-13T08:50:46.000Z,45.0,89.0,49.44,2022-12-12T10:08:22.000Z,2.926,kg,{},FLÆSK I SKV.,250696,
DKK,25.17,2007731,2022-12-13T22:59:59.000Z,2022-12-12T15:40:07.000Z,64.73,89.9,28.0,2022-12-12T09:53:26.000Z,3.044,kg,,SKINKESTEG,250774,
DKK,20.12,2007762,2022-12-13T22:59:59.000Z,2022-12-12T09:56:50.000Z,44.78,64.9,31.0,2022-12-12T09:56:34.000Z,4.032,kg,,FERSK SPÆK,250836,
DKK,29.0,2007847,2022-12-13T22:59:59.000Z,2022-12-12T14:25:09.000Z,40.0,69.0,42.03,2022-12-12T10:16:54.000Z,3.186,kg,,STEGEBEN SLAGTERMEST.,250877,
DKK,14.0,2008004,2022-12-20T22:59:59.000Z,2022-12-13T08:25:35.000Z,85.0,99.0,14.14,2022-12-13T08:24:49.000Z,18.15,kg,"{'da': 'Kød & fisk>Grisekød>Stege & hele kødstykker>Svinemørbrad', 'en': 'Meat Fish>Pork>Roasted Whole Pork Pieces>Pork Tenderloin'}",SVINEMØRBRAD,250930,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/56aa2e43-c564-4e9f-9f1e-cb129abedb19"
DKK,19.0,2007977,2022-12-13T22:59:59.000Z,2022-12-12T16:40:06.000Z,70.0,89.0,21.35,2022-12-12T10:46:11.000Z,1.07,kg,"{'da': 'Mejeri & køl>Færdigretter>Middagsretter', 'en': 'Dairy And Cold Storage>Ready To Eat Meals>Dinner Meals'}",MØRBRAD M KAR. GODT BEGYNDT,251072,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/a3bbe846-caa0-41ac-87e8-ed94f0e6e670"
DKK,29.0,2007830,2022-12-13T22:59:59.000Z,2022-12-12T11:39:53.000Z,40.0,69.0,42.03,2022-12-12T10:16:05.000Z,1.07,kg,"{'da': 'Mejeri & køl>Færdigretter>Middagsretter', 'en': 'Dairy And Cold Storage>Ready To Eat Meals>Dinner Meals'}",MØRBRADGRYDE GODT BEGYNDT,251075,
DKK,29.0,2007854,2022-12-13T22:59:59.000Z,2022-12-12T10:18:09.000Z,40.0,69.0,42.03,2022-12-12T10:17:44.000Z,2.492,kg,{},FERSK LEVER SLAGTERMEST.,251121,
DKK,54.0,2007793,2022-12-13T22:59:59.000Z,2022-12-12T11:39:53.000Z,85.0,139.0,38.85,2022-12-12T10:06:17.000Z,1.07,kg,"{'da': 'Kød & fisk>Grisekød>Stege & hele kødstykker>Nakkefilet & svinekam', 'en': 'Meat Fish>Pork>Roasted Whole Pork Pieces>Pork Neck Pork Loin'}",NAKKEFILET SLAGTEREN,254881,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/996d9c39-196d-4083-b7c8-01ce7a38e4d3"
DKK,54.0,2007816,2022-12-13T22:59:59.000Z,2022-12-13T07:50:40.000Z,45.0,99.0,54.55,2022-12-12T10:10:05.000Z,1.07,kg,{},NAKKEKOTELETTER,255769,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/fb6c3304-70d4-40fa-9836-29986e5e501c"
DKK,19.0,2007984,2022-12-13T22:59:59.000Z,2022-12-12T16:40:06.000Z,70.0,89.0,21.35,2022-12-12T10:47:23.000Z,1.07,kg,"{'da': 'Mejeri & køl>Færdigretter>Middagsretter', 'en': 'Dairy And Cold Storage>Ready To Eat Meals>Dinner Meals'}",GODT BEGYNDT GODT BEGYNDT,257961,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/76e80549-1895-4888-a560-0df0708ce330"
DKK,19.0,2007991,2022-12-13T22:59:59.000Z,2022-12-12T15:40:07.000Z,70.0,89.0,21.35,2022-12-12T10:48:21.000Z,1.07,kg,"{'da': 'Mejeri & køl>Færdigretter>Middagsretter', 'en': 'Dairy And Cold Storage>Ready To Eat Meals>Dinner Meals'}",MØRBRAD FAD,258436,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/af982818-3e8b-42f3-978a-504bdb31cf90"
DKK,64.9,2007779,2022-12-13T22:59:59.000Z,2022-12-12T16:55:02.000Z,45.0,109.9,59.05,2022-12-12T10:01:59.000Z,3.509,each,"{'da': 'Kød & fisk>Grisekød>Andet grisekød', 'en': 'Meat Fish>Pork>Other Pork'}",SPARERIBS M/BBQ SLAGTEREN,282909,
DKK,11.95,5712580116082,2022-12-31T22:59:59.000Z,2022-12-12T09:55:02.000Z,13.0,24.95,47.9,2022-12-07T16:58:01.000Z,8.0,each,"{'da': 'Mejeri & køl>Mejeri>Ost>Smøreost', 'en': 'Dairy And Cold Storage>Dairy>Cheese>Cream Cheese'}",BACON BUKO,5711953140433,
DKK,14.0,5712580124360,2022-12-13T22:59:59.000Z,2022-12-12T09:58:46.000Z,45.0,59.0,23.73,2022-12-12T09:58:22.000Z,1.0,each,"{'da': 'Kød & fisk>Grisekød>Koteletter, flæsk & schnitzler', 'en': 'Meat Fish>Pork>Pork Chops Pork Schnitzels'}",KOTELETTER SLAGTEREN,5705451651423,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/850e1b00f198240dae9a3d7680957c5d"
DKK,14.0,5712580124353,2022-12-13T22:59:59.000Z,2022-12-12T09:58:46.000Z,45.0,59.0,23.73,2022-12-12T09:58:13.000Z,2.0,each,"{'da': 'Kød & fisk>Grisekød>Koteletter, flæsk & schnitzler', 'en': 'Meat Fish>Pork>Pork Chops Pork Schnitzels'}",FLÆSK I SKIVER SLAGTEREN,5705451651430,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/34e6acde88d4b0f5257fe1eed9d821d1"
DKK,29.95,5712580124377,2022-12-13T22:59:59.000Z,2022-12-12T10:00:12.000Z,80.0,109.95,27.24,2022-12-12T09:59:51.000Z,1.0,each,"{'da': 'Mejeri & køl>Pålæg>Kødpålæg>Hele pålægspølser', 'en': 'Dairy And Cold Storage>Lunch Meats>Meat>Lunch Sausages'}",RÅ RULLEPØLSER RÅ RULLEPØLS,5705333207908,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/2006ef43-3e80-490c-b6ff-5fe59c458d80"
DKK,13.0,5712580124650,2022-12-13T22:59:59.000Z,2022-12-12T18:10:09.000Z,6.0,19.0,68.42,2022-12-12T14:23:12.000Z,1.0,each,"{'da': 'Mejeri & køl>Pålæg>Kødpålæg>Pålæg i skiver', 'en': 'Dairy And Cold Storage>Lunch Meats>Meat>Sliced Lunch Meats'}",OKSEBRYST SALLING,5712874583873,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/83611b5e-745c-4baa-b484-f9583690b353"
DKK,24.95,5712580124193,2022-12-15T22:59:59.000Z,2022-12-12T15:10:04.000Z,25.0,49.95,49.95,2022-12-12T08:45:59.000Z,29.0,each,"{'da': 'Kød & fisk>Grisekød>Medister', 'en': 'Meat Fish>Pork>Thick Sausages'}",RINGRIDERE GØL,5707196292718,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/19211d8e-d395-40da-b55a-b6dcc3c296af"
