currency,discount,ean_x,endTime,lastUpdate,newPrice,originalPrice,percentDiscount,startTime,stock,stockUnit,categories,description,ean_y,image
DKK,24.0,2008264,2022-12-06T22:59:59.000Z,2022-12-05T20:49:55.000Z,45,69.0,34.78,2022-12-05T10:47:18.000Z,22.542,kg,"{'da': 'Mejeri & køl>Færdigretter>Middagsretter', 'en': 'Dairy And Cold Storage>Ready To Eat Meals>Dinner Meals'}",GB HVIDLØGSKYLLING,250935,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/077c2412-411b-4578-b7d2-16dedce1a253"
DKK,39.0,2008219,2022-12-06T22:59:59.000Z,2022-12-05T10:49:41.000Z,30,69.0,56.52,2022-12-05T10:20:33.000Z,20.036,kg,,KOGEFLÆSK SLAGTERMEST.,251039,
DKK,34.0,2008271,2022-12-06T22:59:59.000Z,2022-12-05T10:48:34.000Z,55,89.0,38.2,2022-12-05T10:48:14.000Z,22.762,kg,"{'da': 'Mejeri & køl>Færdigretter>Middagsretter', 'en': 'Dairy And Cold Storage>Ready To Eat Meals>Dinner Meals'}",MØRBRAD M KAR. GODT BEGYNDT,251072,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/a3bbe846-caa0-41ac-87e8-ed94f0e6e670"
DKK,24.0,2008318,2022-12-06T22:59:59.000Z,2022-12-05T15:49:39.000Z,45,69.0,34.78,2022-12-05T10:50:37.000Z,24.42,kg,"{'da': 'Kød & fisk>Grisekød>Stege & hele kødstykker>Nakkefilet & svinekam', 'en': 'Meat Fish>Pork>Roasted Whole Pork Pieces>Pork Neck Pork Loin'}",NAKKEFILET M/RØDVIN,251753,
DKK,24.0,2008301,2022-12-06T22:59:59.000Z,2022-12-05T18:04:47.000Z,45,69.0,34.78,2022-12-05T10:49:48.000Z,23.274,kg,"{'da': 'Mejeri & køl>Færdigretter>Middagsretter', 'en': 'Dairy And Cold Storage>Ready To Eat Meals>Dinner Meals'}",KYLLING I KARRY,254564,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/b60d61b7-9d17-4c2d-bcac-54771f5a2f66"
DKK,24.0,2008288,2022-12-06T22:59:59.000Z,2022-12-05T17:19:48.000Z,45,69.0,34.78,2022-12-05T10:48:27.000Z,20.856,kg,"{'da': 'Mejeri & køl>Færdigretter>Middagsretter', 'en': 'Dairy And Cold Storage>Ready To Eat Meals>Dinner Meals'}",KOTELET FAD,257192,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/938708b580c981e2ee8bbe874843f212"
DKK,34.0,2008295,2022-12-06T22:59:59.000Z,2022-12-05T18:19:48.000Z,55,89.0,38.2,2022-12-05T10:49:08.000Z,20.02,kg,"{'da': 'Mejeri & køl>Færdigretter>Middagsretter', 'en': 'Dairy And Cold Storage>Ready To Eat Meals>Dinner Meals'}",MØRBRAD FAD,258436,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/af982818-3e8b-42f3-978a-504bdb31cf90"
DKK,16.95,5712580283432,2022-12-06T22:59:59.000Z,2022-12-05T09:34:41.000Z,8,24.95,67.94,2022-12-05T06:38:09.000Z,1.0,each,"{'da': 'Brød & kager>Lyst & groft brød>Boller', 'en': 'Bread And Cakes>Light Breads Dark Breads>Light Dark Buns'}",RUGMILD BOLLER KOHBERG,5701246106758,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/1bf1cbe2-246d-44f7-8158-50bd2a4d87c7"
DKK,15.5,5712580283401,2022-12-06T22:59:59.000Z,2022-12-05T10:19:32.000Z,8,23.5,65.96,2022-12-05T06:34:41.000Z,4.0,each,"{'da': 'Brød & kager>Lyst & groft brød>Boller', 'en': 'Bread And Cakes>Light Breads Dark Breads>Light Dark Buns'}",GRØDBOLLER KOHBERG,5701246005662,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/4f906713-aca9-41e7-8599-4c3ee54afce0"
DKK,14.95,5712580283128,2022-12-06T22:59:59.000Z,2022-12-05T10:49:41.000Z,8,22.95,65.14,2022-12-05T05:58:50.000Z,1.0,each,"{'da': 'Brød & kager>Rugbrød>Andre rugbrød', 'en': 'Bread And Cakes>Rye Breads>Other Rye Breads'}",KARTOFFELRUGBR. KOHBERG,5701246032972,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/8836263f-8851-4fad-b5ff-63a4ae45ada3"
DKK,29.0,5712580283630,2022-12-06T22:59:59.000Z,2022-12-05T11:49:38.000Z,40,69.0,42.03,2022-12-05T10:24:25.000Z,3.0,each,"{'da': 'Kød & fisk>Grisekød>Koteletter, flæsk & schnitzler', 'en': 'Meat Fish>Pork>Pork Chops Pork Schnitzels'}",FLÆSK I SKIVER ANTONIUS,5707196305319,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/c32a4270ce1098249edfa92b6f1ad50a"
DKK,17.75,5712580282961,2022-12-06T22:59:59.000Z,2022-12-05T11:49:38.000Z,8,25.75,68.93,2022-12-05T05:28:29.000Z,2.0,each,"{'da': 'Brød & kager>Rugbrød>Andre rugbrød', 'en': 'Bread And Cakes>Rye Breads>Other Rye Breads'}",LINGON GROVA PÅGEN,5710405067922,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/e25f5c0a015fa2c6c9791015d2b4d321"
