currency,discount,ean_x,endTime,lastUpdate,newPrice,originalPrice,percentDiscount,startTime,stock,stockUnit,categories,description,ean_y,image
DKK,8.95,5712580387154,2022-12-20T22:59:59.000Z,2022-12-14T08:13:10.000Z,12,20.95,42.72,2022-12-14T08:12:34.000Z,15,each,"{'da': 'Mejeri & køl>Pålæg>Kødpålæg>Pålæg i skiver', 'en': 'Dairy And Cold Storage>Lunch Meats>Meat>Sliced Lunch Meats'}",ROASTBEEF BUDGET,29218134,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/6a54183be4dc6ba9db27e5d54478f7ab"
DKK,9.95,5712580387291,2022-12-15T22:59:59.000Z,2022-12-14T08:47:05.000Z,8,17.95,55.43,2022-12-14T08:46:47.000Z,4,each,"{'da': 'Mejeri & køl>Pålæg>Kødpålæg>Pålæg i skiver', 'en': 'Dairy And Cold Storage>Lunch Meats>Meat>Sliced Lunch Meats'}",FRIKADELLEPØLSE 3-STJERNET,57067704,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/737cc611-a36c-4709-b2c9-4a143d2e9a9d"
DKK,10.95,5712580379470,2023-01-23T22:59:59.000Z,2022-12-13T10:54:34.000Z,20,30.95,35.38,2022-12-07T14:43:40.000Z,2,each,"{'da': 'Mejeri & køl>Færdigretter>Middagsretter', 'en': 'Dairy And Cold Storage>Ready To Eat Meals>Dinner Meals'}",JULEKÅL SØNDERJYDSK,5701405403148,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/362fef6a-510a-40a3-84f0-6be59f8418f5"
DKK,4.95,5712580385907,2022-12-18T22:59:59.000Z,2022-12-13T12:00:21.000Z,17,21.95,22.55,2022-12-13T12:00:06.000Z,2,each,"{'da': 'Mejeri & køl>Mejeri>Ost>Specialost', 'en': 'Dairy And Cold Storage>Dairy>Cheese>Cheese Specialities'}",ØKO RYGEOST LØGISMOSE,5713507032720,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/d4c5e6f6-d6f7-4473-87e1-5b286c6d41a7"
DKK,6.95,5712580385983,2022-12-15T22:59:59.000Z,2022-12-13T12:12:05.000Z,18,24.95,27.86,2022-12-13T12:11:39.000Z,13,each,"{'da': 'Mejeri & køl>Pålæg>Kødpålæg>Frikadeller & andet kødpålæg', 'en': 'Dairy And Cold Storage>Lunch Meats>Meat>Meat Ball Toppings Other Toppings'}",KYL.DEL HVIDLØG DDFG,5789000099768,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/4b0e521ac69cdca01afc27d2c4456783"
DKK,4.95,5712580386010,2022-12-18T22:59:59.000Z,2022-12-13T12:19:56.000Z,14,18.95,26.12,2022-12-13T12:19:34.000Z,1,each,"{'da': 'Mejeri & køl>Pålæg>Leverpostej & paté', 'en': 'Dairy And Cold Storage>Lunch Meats>Liver Paste Patee'}",GROV.LEVERPOSTE STRYHN'S,5704000001023,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/529e2964f49c64b44d9b5d675df6c47d"
DKK,12.95,5712580385891,2022-12-15T22:59:59.000Z,2022-12-13T12:39:47.000Z,19,31.95,40.53,2022-12-13T11:59:57.000Z,3,each,"{'da': 'Mejeri & køl>Færdigretter>Alternativer til kød', 'en': 'Dairy And Cold Storage>Ready To Eat Meals>Ready To Eat Meat Alternatives'}",SPINACH DELLE FOOD DESIGN,5714881000039,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/9d530eca-4b8d-4653-848e-fc56b680da69"
DKK,7.95,5712580386027,2022-12-19T22:59:59.000Z,2022-12-13T12:45:19.000Z,11,18.95,41.95,2022-12-13T12:44:55.000Z,2,each,"{'da': 'Mejeri & køl>Pålæg>Kødpålæg>Pålæg i skiver', 'en': 'Dairy And Cold Storage>Lunch Meats>Meat>Sliced Lunch Meats'}",OKSEBRYST PRINCIP,5712875052002,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/971e6e478dba223065e86cbb0378dde0"
DKK,5.95,5712580386034,2022-12-16T22:59:59.000Z,2022-12-13T12:47:04.000Z,19,24.95,23.85,2022-12-13T12:46:50.000Z,12,each,"{'da': 'Mejeri & køl>Pålæg>Kødpålæg>Pålæg i skiver', 'en': 'Dairy And Cold Storage>Lunch Meats>Meat>Sliced Lunch Meats'}",RULLEPØLSE SØRWI,5705333099480,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/dc397ce2-55c3-46bb-b6ed-55a855475d83"
DKK,10.95,5712580386058,2022-12-20T22:59:59.000Z,2022-12-13T12:49:07.000Z,25,35.95,30.46,2022-12-13T12:48:48.000Z,10,each,"{'da': 'Mejeri & køl>Pålæg>Leverpostej & paté', 'en': 'Dairy And Cold Storage>Lunch Meats>Liver Paste Patee'}",STRYHNS SYLTE 400 G,5704000469076,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/ff545523-b0f5-42f1-b96a-2214a7e14c02"
