currency,discount,ean_x,endTime,lastUpdate,newPrice,originalPrice,percentDiscount,startTime,stock,stockUnit,categories,description,ean_y,image
DKK,29.56,2005287,2022-12-17T22:59:59.000Z,2022-12-16T17:39:57.000Z,50.34,79.9,37.0,2022-12-16T12:57:23.000Z,518.592,kg,{},RIBBENSSTEG,250065,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/faa7b4b7-469a-4f80-8515-34c3da87ca2b"
DKK,24.95,2005805,2022-12-18T22:59:59.000Z,2022-12-17T16:03:25.000Z,20.0,44.95,55.51,2022-12-17T15:11:46.000Z,518.592,kg,"{'da': 'Kød & fisk>Grisekød>Hakket grisekød', 'en': 'Meat Fish>Pork>Minced Pork'}",GRIS 3-7% HAKKEKØD,250509,
DKK,20.95,2005812,2022-12-18T22:59:59.000Z,2022-12-17T16:03:25.000Z,25.0,45.95,45.59,2022-12-17T15:12:03.000Z,519.68,kg,"{'da': 'Kød & fisk>Grisekød>Hakket grisekød', 'en': 'Meat Fish>Pork>Minced Pork'}",GRIS 9-15% HAKKEKØD,250513,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/96513caf-4cc4-493a-bdb8-eef4af758b4f"
DKK,50.0,2005249,2022-12-17T22:59:59.000Z,2022-12-16T17:39:57.000Z,39.0,89.0,56.18,2022-12-16T12:55:07.000Z,519.502,kg,{},FLÆSK I SKV.,250696,
DKK,39.95,2005348,2022-12-17T22:59:59.000Z,2022-12-17T09:48:10.000Z,39.95,79.9,50.0,2022-12-16T12:58:18.000Z,518.592,kg,,KOGEFLÆSK,252383,
DKK,39.95,2005355,2022-12-17T22:59:59.000Z,2022-12-16T19:39:58.000Z,39.95,79.9,50.0,2022-12-16T12:58:54.000Z,518.592,kg,,STEGEFLÆSK,252385,
DKK,8.5,5712580387154,2022-12-20T22:59:59.000Z,2022-12-17T11:03:18.000Z,12.0,20.5,41.46,2022-12-14T08:12:34.000Z,9.0,each,"{'da': 'Mejeri & køl>Pålæg>Kødpålæg>Pålæg i skiver', 'en': 'Dairy And Cold Storage>Lunch Meats>Meat>Sliced Lunch Meats'}",ROASTBEEF BUDGET,29218134,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/6a54183be4dc6ba9db27e5d54478f7ab"
DKK,11.75,5712580390185,2022-12-17T22:59:59.000Z,2022-12-16T17:24:57.000Z,10.0,21.75,54.02,2022-12-16T05:28:47.000Z,5.0,each,"{'da': 'Brød & kager>Rugbrød>Kernerugbrød', 'en': 'Bread And Cakes>Rye Breads>Seeded Rye Breads'}",MESTERVÆRK KOHBERG,5701246004535,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/9e120f7c-ae7f-4148-9b39-cc29d43281c2"
DKK,14.95,5712580391359,2022-12-19T22:59:59.000Z,2022-12-17T13:18:17.000Z,25.0,39.95,37.42,2022-12-17T06:08:59.000Z,1.0,each,"{'da': 'Kød & fisk>Grisekød>Hakket grisekød', 'en': 'Meat Fish>Pork>Minced Pork'}",HK GRIS 4-7% SLAGTERMEST.,5707196276251,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/f9d79d52-e06a-4278-8a1a-9dea203f2212"
DKK,7.75,5712580389608,2022-12-29T22:59:59.000Z,2022-12-16T17:39:57.000Z,18.0,25.75,30.1,2022-12-15T14:12:53.000Z,3.0,each,"{'da': 'Mejeri & køl>Mejeri>Yoghurt & syrnede mælkeprodukter>Creme fraiche & kvark', 'en': 'Dairy And Cold Storage>Dairy>Yoghurt Soured Milk Products>Creme Fraiche Quark'}",ØKO FRAICHE 9% KAROLINES,5711953107023,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/ce9d2dc8-0133-4b0a-9cb8-662fb1b104d7"
DKK,23.95,5712580387529,2022-12-20T22:59:59.000Z,2022-12-16T17:39:57.000Z,50.0,73.95,32.39,2022-12-14T11:08:51.000Z,2.0,each,"{'da': 'Mejeri & køl>Mejeri>Ost>Skæreost', 'en': 'Dairy And Cold Storage>Dairy>Cheese>Cheese For Slicing'}",45+ M DANBO KLOVBORG,5711953135019,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/9cf87917-fc64-4fbb-ba5b-da163d156ae1"
DKK,3.5,5712580390352,2022-12-18T22:59:59.000Z,2022-12-16T17:54:57.000Z,11.0,14.5,24.14,2022-12-16T05:40:08.000Z,2.0,each,"{'da': 'Brød & kager>Lyst & groft brød>Toastbrød', 'en': 'Bread And Cakes>Light Breads Dark Breads>Toast Breads'}",FULDK. SANDWICH SALLING,5712871307403,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/1d42d0a2-0df1-434d-9f5b-d5fb227282c8"
DKK,13.55,5712580391304,2022-12-18T22:59:59.000Z,2022-12-17T14:18:24.000Z,15.0,28.55,47.46,2022-12-17T06:05:04.000Z,2.0,each,"{'da': 'Mejeri & køl>Færdigretter>Middagsretter', 'en': 'Dairy And Cold Storage>Ready To Eat Meals>Dinner Meals'}",VEGGIE NUDELRET DGS,5707196302448,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/c9f2aa140a198513fee1882472ad4bee"
DKK,10.25,5712580390383,2022-12-18T22:59:59.000Z,2022-12-16T20:10:08.000Z,15.0,25.25,40.59,2022-12-16T05:46:08.000Z,4.0,each,"{'da': 'Brød & kager>Rugbrød>Kernerugbrød', 'en': 'Bread And Cakes>Rye Breads>Seeded Rye Breads'}",GILLELEJE HAVN SIGNATURBRØD,5701205008994,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/82b490e7-c32b-4c59-98dd-14f69b540023"
DKK,13.25,5712580391571,2022-12-18T22:59:59.000Z,2022-12-17T13:48:16.000Z,10.0,23.25,56.99,2022-12-17T07:00:47.000Z,8.0,each,"{'da': 'Brød & kager>Rugbrød>Solsikkerugbrød', 'en': 'Bread And Cakes>Rye Breads>Sun Flower Seeded Rye Breads'}",SOLSIKKERUGBR. KOHBERG,5701246102835,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/3292c528-30f4-433e-9bc5-a48899f13b95"
