currency,discount,ean_x,endTime,lastUpdate,newPrice,originalPrice,percentDiscount,startTime,stock,stockUnit,categories,description,ean_y,image
DKK,30.94,2009056,2022-12-24T22:59:59.000Z,2022-12-14T10:45:11.000Z,18.96,49.9,62.0,2022-12-14T09:55:59.000Z,200.795,kg,{},FLÆSKESTEG UDEN BEN,250032,
DKK,30.94,2009247,2022-12-24T22:59:59.000Z,2022-12-14T10:45:11.000Z,18.96,49.9,62.0,2022-12-14T10:07:20.000Z,80.893,kg,{},SVINEKAM SLAGTEREN,251887,
DKK,89.9,2009001,2022-12-14T22:59:59.000Z,2022-12-13T16:08:40.000Z,20.0,109.9,81.8,2022-12-13T11:17:31.000Z,15.739,each,"{'da': 'Kød & fisk>Grisekød>Andet grisekød', 'en': 'Meat Fish>Pork>Other Pork'}",SPARERIBS M/BBQ SLAGTEREN,282909,
DKK,8.0,5712580294148,2022-12-14T22:59:59.000Z,2022-12-13T10:23:38.000Z,11.0,19.0,42.11,2022-12-12T12:58:00.000Z,6.0,each,"{'da': 'Mejeri & køl>Pålæg>Kødpålæg>Pålæg i skiver', 'en': 'Dairy And Cold Storage>Lunch Meats>Meat>Sliced Lunch Meats'}",OKSEBRYST SALLING,5712874583873,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/83611b5e-745c-4baa-b484-f9583690b353"
DKK,39.0,5712580298153,2022-12-15T22:59:59.000Z,2022-12-14T09:14:44.000Z,30.0,69.0,56.52,2022-12-14T09:14:26.000Z,2.0,each,"{'da': 'Kød & fisk>Grisekød>Hakket grise- & kalvekød', 'en': 'Meat Fish>Pork>Minced Pork Veal'}",FARSBRØD SLAGTERMEST.,8713279263428,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/089d9480-be65-4575-b24d-ccbede609df2"
DKK,8.95,5712580295978,2022-12-16T22:59:59.000Z,2022-12-13T12:23:41.000Z,15.0,23.95,37.37,2022-12-13T11:23:17.000Z,1.0,each,"{'da': 'Mejeri & køl>Tapas & specialiteter>Pesto & hummus', 'en': 'Dairy And Cold Storage>Tapas Specialities>Pesto Hummus'}",TRIO DIP SALLING,5712873745975,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/c62c7658-782b-4f28-830f-a86b13083c6c"
DKK,14.95,5712580290164,2022-12-31T22:59:59.000Z,2022-12-13T13:08:44.000Z,20.0,34.95,42.78,2022-12-09T08:06:45.000Z,18.0,each,"{'da': 'Mejeri & køl>Bacon, pølser & toppings>Bacon>Bacon i skiver', 'en': 'Dairy And Cold Storage>Bacon Sausages Toppings>Bacon>Sliced Bacon'}",BACON I SKIVER STEFF H,5707196244960,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/9dac77c2-1583-47e0-825b-3ded51192261"
DKK,16.0,5712580291055,2022-12-31T22:59:59.000Z,2022-12-13T15:23:42.000Z,30.0,46.0,34.78,2022-12-10T07:32:16.000Z,14.0,each,"{'da': 'Mejeri & køl>Bacon, pølser & toppings>Bacon>Bacon i skiver', 'en': 'Dairy And Cold Storage>Bacon Sausages Toppings>Bacon>Sliced Bacon'}",SLICED BACON TULIP,5707196272581,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/01d2311f-9be0-4dcc-9022-ce6fafb321b8"
DKK,34.0,5712580298085,2022-12-15T22:59:59.000Z,2022-12-14T09:07:39.000Z,35.0,69.0,49.28,2022-12-14T09:07:10.000Z,8.0,each,"{'da': 'Kød & fisk>Spareribs & barbecuekød', 'en': 'Meat Fish>spareribs Barbecue Meat'}",KALVE RIBS BOOST,5701050414483,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/26ff9937-224d-479a-a989-b06ef4733635"
DKK,16.0,5712580291048,2022-12-31T22:59:59.000Z,2022-12-13T16:23:47.000Z,30.0,46.0,34.78,2022-12-10T07:31:59.000Z,22.0,each,"{'da': 'Mejeri & køl>Bacon, pølser & toppings>Bacon>Bacon i tern', 'en': 'Dairy And Cold Storage>Bacon Sausages Toppings>Bacon>Chopped Bacon Bits'}",BACON I TERN TULIP,5707196283310,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/d79553d0-2d88-435b-afdf-e1ae804a45a3"
DKK,5.95,5712580294025,2022-12-30T22:59:59.000Z,2022-12-13T16:53:48.000Z,17.0,22.95,25.93,2022-12-12T12:43:05.000Z,3.0,each,"{'da': 'Mejeri & køl>Mejeri>Ost>Specialost', 'en': 'Dairy And Cold Storage>Dairy>Cheese>Cheese Specialities'}",40+ ØKO.RYGEOST LØGISMOSE,5701924350091,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/9df92034-746e-4a4a-b4f5-f4b64f33c843"
DKK,5.95,5712580294117,2022-12-15T22:59:59.000Z,2022-12-13T17:08:44.000Z,19.0,24.95,23.85,2022-12-12T12:55:38.000Z,1.0,each,"{'da': 'Mejeri & køl>Pålæg>Kødpålæg>Frikadeller & andet kødpålæg', 'en': 'Dairy And Cold Storage>Lunch Meats>Meat>Meat Ball Toppings Other Toppings'}",KYL.DELLER DDFG,5789000099744,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/d38346a282adf9261ace21cdea1c78c7"
DKK,8.95,5712580294001,2022-12-15T22:59:59.000Z,2022-12-13T17:53:46.000Z,15.0,23.95,37.37,2022-12-12T12:35:45.000Z,15.0,each,"{'da': 'Mejeri & køl>Mejeri>Koldskål', 'en': 'Dairy And Cold Storage>Dairy>Cold Butter Milk Soup'}",KOLDSKÅL ARLA,5700426295008,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/ac09bdb7-5989-4f30-a08d-f409c61d5172"
DKK,16.0,5712580294377,2023-01-24T22:59:59.000Z,2022-12-13T17:53:46.000Z,29.0,45.0,35.56,2022-12-12T17:44:05.000Z,60.0,each,"{'da': 'Mejeri & køl>Mejeri>Ost>Ost i skiver', 'en': 'Dairy And Cold Storage>Dairy>Cheese>Sliced Cheese'}",SKIVEOST GRØNNELUND,5711953161223,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/bf8d66f2b8251f4bf92e061afc071f53"
DKK,6.95,5712580291031,2022-12-15T22:59:59.000Z,2022-12-13T19:23:49.000Z,19.0,25.95,26.78,2022-12-10T07:27:36.000Z,782.0,each,"{'da': 'Mejeri & køl>Mejeri>Smør & fedtstof>Smørbart', 'en': 'Dairy And Cold Storage>Dairy>Butter Fats>Other Butters'}",SMØRBAR BAKKEDAL,5701043001072,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/cbe5b788-a7a0-48e0-bcd4-72982112a8b1"
DKK,18.85,5712580294193,2022-12-15T22:59:59.000Z,2022-12-13T19:38:46.000Z,25.0,43.85,42.99,2022-12-12T13:05:45.000Z,2.0,each,"{'da': 'Mejeri & køl>Bacon, pølser & toppings>Pølser>Grisepølser', 'en': 'Dairy And Cold Storage>Bacon Sausages Toppings>Sausages>Pork Sausages'}",HOTDOGPØLSER GØL,5707196215298,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/8ec4018e-bf9a-4708-b65e-08b5c90994ce"
DKK,11.95,5712580297408,2022-12-15T22:59:59.000Z,2022-12-14T05:02:52.000Z,9.0,20.95,57.04,2022-12-14T05:02:30.000Z,2.0,each,"{'da': 'Brød & kager>Rugbrød>Kernerugbrød', 'en': 'Bread And Cakes>Rye Breads>Seeded Rye Breads'}",ØKO KERNEGROV LEVEBRØD,5701205009274,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/2fb6284c-b567-4120-9798-5785cc1e0247"
DKK,6.5,5712580297415,2022-12-15T22:59:59.000Z,2022-12-14T05:05:24.000Z,6.0,12.5,52.0,2022-12-14T05:05:07.000Z,1.0,each,"{'da': 'Brød & kager>Rugbrød>Kernerugbrød', 'en': 'Bread And Cakes>Rye Breads>Seeded Rye Breads'}",KERNEGROV LEVEBRØD,5701205006938,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/7e7b7896-9a4c-4ce4-98a2-99a60d08c983"
DKK,9.5,5712580297453,2022-12-15T22:59:59.000Z,2022-12-14T05:11:53.000Z,8.0,17.5,54.29,2022-12-14T05:11:39.000Z,1.0,each,"{'da': 'Brød & kager>Rugbrød>Solsikkerugbrød', 'en': 'Bread And Cakes>Rye Breads>Sun Flower Seeded Rye Breads'}",SOLSIKKERUGBRØD SALLING,5712875161988,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/f41b09bbf5e559cee0fc658549c9428c"
DKK,13.95,5712580297477,2022-12-15T22:59:59.000Z,2022-12-14T05:13:13.000Z,9.0,22.95,60.78,2022-12-14T05:12:54.000Z,3.0,each,"{'da': 'Brød & kager>Rugbrød>Andre rugbrød', 'en': 'Bread And Cakes>Rye Breads>Other Rye Breads'}",KARTOFFELRUGBR. KOHBERG,5701246032972,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/8836263f-8851-4fad-b5ff-63a4ae45ada3"
DKK,13.0,5712580297491,2022-12-15T22:59:59.000Z,2022-12-14T05:16:57.000Z,9.0,22.0,59.09,2022-12-14T05:16:36.000Z,2.0,each,"{'da': 'Brød & kager>Lyst & groft brød>Toastbrød', 'en': 'Bread And Cakes>Light Breads Dark Breads>Toast Breads'}",DURUM CAFE SAND KOHBERG,5701246028098,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/ffd7e217-70ab-4ef3-a3f1-c61e83730417"
