currency,discount,ean_x,endTime,lastUpdate,newPrice,originalPrice,percentDiscount,startTime,stock,stockUnit,description,ean_y,image,categories
DKK,5.0,5712580147765,2022-12-20T22:59:59.000Z,2022-12-17T09:59:23.000Z,10.0,15.0,33.33,2022-12-15T09:38:51.000Z,4.0,each,MAKRELSALAT K-SALAT,5712580128689,,
DKK,29.0,5712580154169,2022-12-18T22:59:59.000Z,2022-12-17T10:16:43.000Z,40.0,69.0,42.03,2022-12-17T10:16:21.000Z,1.0,each,HK. GRIS 8-12% ANTONIUS,5707196254518,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/f9994298-72bf-463f-aebb-5cf0fba44365","{'da': 'Kød & fisk>Grisekød>Hakket grisekød', 'en': 'Meat Fish>Pork>Minced Pork'}"
DKK,13.75,5712580154220,2022-12-18T22:59:59.000Z,2022-12-17T10:21:10.000Z,30.0,43.75,31.43,2022-12-17T10:20:42.000Z,1.0,each,MEDISTER SALLING ØKO,5707196281675,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/d38c196a-2e33-4460-8686-11f38258593e","{'da': 'Kød & fisk>Grisekød>Medister', 'en': 'Meat Fish>Pork>Thick Sausages'}"
DKK,37.95,5712580150543,2022-12-31T22:59:59.000Z,2022-12-17T10:44:20.000Z,45.0,82.95,45.75,2022-12-16T09:06:34.000Z,2.0,each,45+ XL DANBO RIBERHUS,5760466999762,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/2f77ee12-01d5-44f8-88c8-a39ef15d1741","{'da': 'Mejeri & køl>Mejeri>Ost>Skæreost', 'en': 'Dairy And Cold Storage>Dairy>Cheese>Cheese For Slicing'}"
DKK,4.95,5712580141909,2022-12-18T22:59:59.000Z,2022-12-17T10:59:17.000Z,14.0,18.95,26.12,2022-12-13T11:35:21.000Z,7.0,each,GROV.LEVERPOSTE STRYHN'S,5704000001023,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/529e2964f49c64b44d9b5d675df6c47d","{'da': 'Mejeri & køl>Pålæg>Leverpostej & paté', 'en': 'Dairy And Cold Storage>Lunch Meats>Liver Paste Patee'}"
DKK,19.95,5712580149509,2022-12-18T22:59:59.000Z,2022-12-17T10:59:17.000Z,35.0,54.95,36.31,2022-12-15T16:17:39.000Z,2.0,each,GRILLPØLSER LANGELÆNDER,5704000472564,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/8d35766d-5d4a-46d0-80fb-292cf3cccda5","{'da': 'Mejeri & køl>Bacon, pølser & toppings>Pølser>Grisepølser', 'en': 'Dairy And Cold Storage>Bacon Sausages Toppings>Sausages>Pork Sausages'}"
DKK,11.95,5712580148281,2022-12-20T22:59:59.000Z,2022-12-17T10:59:17.000Z,8.0,19.95,59.9,2022-12-15T10:37:15.000Z,2.0,each,KYLLING M/BACON K-SALAT,5704068010326,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/12e13522-f945-47b0-93e0-14e1b6a8c17b","{'da': 'Mejeri & køl>Pålæg>Pålægssalater>Hønse- & kyllingesalat', 'en': 'Dairy And Cold Storage>Lunch Meats>Mayo Salads>Poultry Mayo Salads'}"
DKK,18.25,5712580153193,2022-12-18T22:59:59.000Z,2022-12-17T12:29:24.000Z,7.0,25.25,72.28,2022-12-17T06:23:28.000Z,1.0,each,DGR. SOLSIKKE DET GODE,5701205001568,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/d70a98f5-599f-4599-94b2-0a6f4cbffbad","{'da': 'Brød & kager>Rugbrød>Solsikkerugbrød', 'en': 'Bread And Cakes>Rye Breads>Sun Flower Seeded Rye Breads'}"
DKK,6.95,5712580149332,2022-12-19T22:59:59.000Z,2022-12-17T12:29:24.000Z,20.0,26.95,25.79,2022-12-15T15:45:40.000Z,7.0,each,CARPACCIO SALLING,5712873626700,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/1f1b69ee-e96d-4f13-b08c-828779f91d58","{'da': 'Mejeri & køl>Tapas & specialiteter>Specialpålæg', 'en': 'Dairy And Cold Storage>Tapas Specialities>Cold Cuts Specialities'}"
DKK,24.95,5712580147673,2023-02-12T22:59:59.000Z,2022-12-17T12:44:21.000Z,95.0,119.95,20.8,2022-12-15T08:56:52.000Z,211.0,each,MATILDE 3% SOFT ARLA,5711953131899,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/a7829add-1d35-40f8-96e2-a99922ec550c",{}
DKK,20.95,5712580149394,2022-12-21T22:59:59.000Z,2022-12-17T13:59:22.000Z,30.0,50.95,41.12,2022-12-15T15:50:38.000Z,9.0,each,XXL SL. BACON SALLING,5712874644321,,"{'da': 'Mejeri & køl>Bacon, pølser & toppings>Bacon>Bacon i skiver', 'en': 'Dairy And Cold Storage>Bacon Sausages Toppings>Bacon>Sliced Bacon'}"
DKK,39.0,5712580154190,2022-12-18T22:59:59.000Z,2022-12-17T18:29:31.000Z,30.0,69.0,56.52,2022-12-17T10:17:40.000Z,2.0,each,JULEMEDISTER ANTONIUS,5707196289312,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/9e103a78bed9369d5e1808d35c75bbdf","{'da': 'Kød & fisk>Grisekød>Medister', 'en': 'Meat Fish>Pork>Thick Sausages'}"
DKK,9.95,5712580149288,2022-12-28T22:59:59.000Z,2022-12-18T07:28:19.000Z,20.0,29.95,33.22,2022-12-15T15:33:31.000Z,19.0,each,CHEDDAR SKIVER SALLING ØKO,5712875213328,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/7f513389b5e9729b5527ab329c5a9a06","{'da': 'Mejeri & køl>Mejeri>Ost>Ost i skiver', 'en': 'Dairy And Cold Storage>Dairy>Cheese>Sliced Cheese'}"
DKK,4.75,5712580149479,2022-12-19T22:59:59.000Z,2022-12-17T14:44:29.000Z,15.0,19.75,24.05,2022-12-15T16:09:17.000Z,11.0,each,FRANSK POSTEJ STRYHN'S,5704000000729,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/30ecf8bd0ece2c288f573b1fbe689436","{'da': 'Mejeri & køl>Pålæg>Leverpostej & paté', 'en': 'Dairy And Cold Storage>Lunch Meats>Liver Paste Patee'}"
DKK,33.95,5712580150925,2022-12-27T22:59:59.000Z,2022-12-17T15:14:24.000Z,40.0,73.95,45.91,2022-12-16T10:14:33.000Z,19.0,each,45+ML M/K DANBO KLOVBORG,5711953135057,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/d43a9e5c-b9c0-4b67-a1b9-180b74fd90a0","{'da': 'Mejeri & køl>Mejeri>Ost>Skæreost', 'en': 'Dairy And Cold Storage>Dairy>Cheese>Cheese For Slicing'}"
DKK,79.95,5712580154800,2022-12-18T22:59:59.000Z,2022-12-17T18:59:40.000Z,30.0,109.95,72.71,2022-12-17T16:32:42.000Z,6.0,each,RÅ RULLEPØLSER RÅ RULLEPØLS,5705333207908,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/2006ef43-3e80-490c-b6ff-5fe59c458d80","{'da': 'Mejeri & køl>Pålæg>Kødpålæg>Hele pålægspølser', 'en': 'Dairy And Cold Storage>Lunch Meats>Meat>Lunch Sausages'}"
DKK,8.25,5712580124087,2022-12-25T22:59:59.000Z,2022-12-17T16:44:26.000Z,10.0,18.25,45.21,2022-12-07T12:16:04.000Z,5.0,each,FLERK. BAGUETTE SALLING,5710405703035,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/acf1b47b-0002-4953-b8bb-c9dc26661649","{'da': 'Brød & kager>Mad- & specialbrød>Hele brød', 'en': 'Bread And Cakes>Bread Specialities>Special Whole Breads'}"
DKK,7.95,5712580149516,2022-12-20T22:59:59.000Z,2022-12-17T16:59:34.000Z,11.0,18.95,41.95,2022-12-15T16:20:31.000Z,6.0,each,SILKESK KYLLING D.G. SLAGTER,5707196285543,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/68088209-0fc5-45b1-ae86-1e0086acc2c1","{'da': 'Mejeri & køl>Pålæg>Kødpålæg>Pålæg i skiver', 'en': 'Dairy And Cold Storage>Lunch Meats>Meat>Sliced Lunch Meats'}"
DKK,10.95,5712580149158,2022-12-21T22:59:59.000Z,2022-12-17T17:29:34.000Z,13.0,23.95,45.72,2022-12-15T14:15:49.000Z,6.0,each,SALLING HAYDARI 175 G,5712873548552,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/a1b08228-175a-4e95-a6b5-828b6f094f9e","{'da': 'Mejeri & køl>Tapas & specialiteter>Pesto & hummus', 'en': 'Dairy And Cold Storage>Tapas Specialities>Pesto Hummus'}"
DKK,12.95,5712580152226,2022-12-23T22:59:59.000Z,2022-12-17T17:44:34.000Z,7.0,19.95,64.91,2022-12-16T13:29:23.000Z,1.0,each,BACONPOSTEJ BORNHOLMERSL,5710607000970,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/b57e1ccd-8550-428a-84b4-267adcd3f7cc","{'da': 'Mejeri & køl>Pålæg>Leverpostej & paté', 'en': 'Dairy And Cold Storage>Lunch Meats>Liver Paste Patee'}"
DKK,11.95,5712580149387,2022-12-20T22:59:59.000Z,2022-12-17T17:59:29.000Z,15.0,26.95,44.34,2022-12-15T15:49:24.000Z,2.0,each,KART.SALAT PERS GRAASTEN,5704000496188,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/e4c68cfc-b1af-4206-a050-677c70f04a1a","{'da': 'Mejeri & køl>Kartoffeltilbehør>Kartoffelsalat', 'en': 'Dairy And Cold Storage>Potato Accessories>potato Salad'}"
DKK,58.95,5712580151410,2022-12-31T22:59:59.000Z,2022-12-17T17:59:29.000Z,79.0,137.95,42.73,2022-12-16T11:38:17.000Z,186.0,each,HOTDOGPØLSER GØL,5707196254594,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/373b12e3-4a23-4061-9e56-a59b8dc7b805","{'da': 'Mejeri & køl>Bacon, pølser & toppings>Pølser>Grisepølser', 'en': 'Dairy And Cold Storage>Bacon Sausages Toppings>Sausages>Pork Sausages'}"
DKK,3.95,5712580149486,2022-12-20T22:59:59.000Z,2022-12-17T17:59:29.000Z,12.0,15.95,24.76,2022-12-15T16:12:08.000Z,9.0,each,TÆRTEDEJ SALLING,5712875224553,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/07127eda-485e-4900-8997-9ec8014a4027","{'da': 'Mejeri & køl>Fersk dej & pandekager>Fersk dej', 'en': 'Dairy And Cold Storage>Fresh Dough And Pancakes>fresh Dough'}"
DKK,19.25,5712580155036,2022-12-19T22:59:59.000Z,2022-12-18T06:05:20.000Z,6.0,25.25,76.24,2022-12-18T06:04:44.000Z,1.0,each,5-KORNS BRØD SCHULSTAD,5701205005412,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/70913cafaab3c256498b4ab5c482a58f","{'da': 'Brød & kager>Lyst & groft brød>Hele brød', 'en': 'Bread And Cakes>Light Breads Dark Breads>Whole Breads'}"
DKK,2.95,5712580155111,2022-12-19T22:59:59.000Z,2022-12-18T06:23:33.000Z,11.0,13.95,21.15,2022-12-18T06:23:04.000Z,3.0,each,GULERODSBRØD DET GODE,5701205009731,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/35609beb-1511-4902-b25f-0cca360ec2c2","{'da': 'Brød & kager>Rugbrød>Gulerodsrugbrød', 'en': 'Bread And Cakes>Rye Breads>Rye Breads With Carrots'}"
DKK,17.25,5712580153377,2022-12-18T22:59:59.000Z,2022-12-17T19:14:32.000Z,18.0,35.25,48.94,2022-12-17T06:45:59.000Z,1.0,each,KARTOFFELBURGER JALM&B,5703043996600,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/6e95fc6b-6bbd-4caf-85eb-eb765a3b7929","{'da': 'Brød & kager>Mad- & specialbrød>Burgerboller', 'en': 'Bread And Cakes>Bread Specialities>Burger Buns'}"
DKK,54.0,5712580154336,2022-12-18T22:59:59.000Z,2022-12-17T19:14:32.000Z,75.0,129.0,41.86,2022-12-17T10:40:11.000Z,3.0,each,HK GRIS/KALV SLAGTEREN,5710238000806,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/75bfd22d-c563-4920-950c-4e59f2630ea2","{'da': 'Kød & fisk>Grisekød>Hakket grise- & kalvekød', 'en': 'Meat Fish>Pork>Minced Pork Veal'}"
DKK,8.95,5712580153155,2022-12-18T22:59:59.000Z,2022-12-17T19:14:32.000Z,5.0,13.95,64.16,2022-12-17T06:21:11.000Z,1.0,each,SURDEJS RUG KLA SALLING ØKO,5712874935702,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/93670aea-8e15-40c2-a5fd-c8d940d9e5d7","{'da': 'Brød & kager>Lyst & groft brød>Toastbrød', 'en': 'Bread And Cakes>Light Breads Dark Breads>Toast Breads'}"
DKK,11.95,5712580155067,2022-12-19T22:59:59.000Z,2022-12-18T07:43:11.000Z,7.0,18.95,63.06,2022-12-18T06:05:20.000Z,11.0,each,FOCACCIA TOMAT LUDOVICO,8019290998302,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/bbd2da93ea6e91b6fa8c50a7b0a3348d","{'da': 'Brød & kager>Mad- & specialbrød>Hele brød', 'en': 'Bread And Cakes>Bread Specialities>Special Whole Breads'}"
DKK,17.75,5712580142326,2022-12-23T22:59:59.000Z,2022-12-17T19:29:37.000Z,20.0,37.75,47.02,2022-12-13T13:18:27.000Z,13.0,each,FRANSK BRIE PRÉSIDENT,5709281011013,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/93313035-0417-43e3-9ae7-f41ee31f5a41","{'da': 'Mejeri & køl>Mejeri>Ost>Skimmelost & brie', 'en': 'Dairy And Cold Storage>Dairy>Cheese>Blue Cheese Brie'}"
DKK,3.95,5712580149462,2022-12-18T22:59:59.000Z,2022-12-17T19:59:40.000Z,4.0,7.95,49.69,2022-12-15T16:06:02.000Z,4.0,each,MOZZARELLAKUGLE FELLINO,5712870974354,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/5f60883a-de3f-42f2-ae46-0a7a9aa14fee","{'da': 'Mejeri & køl>Mejeri>Ost>Mozarella', 'en': 'Dairy And Cold Storage>Dairy>Cheese>Mozarella'}"
DKK,2.75,5712580150444,2022-12-31T22:59:59.000Z,2022-12-17T20:29:40.000Z,30.0,32.75,8.4,2022-12-16T08:49:05.000Z,567.0,each,LEVAIN PÅGEN,7311070031959,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/2a235481-a5e6-4d9c-9d94-78b64e1d7552","{'da': 'Brød & kager>Lyst & groft brød>Toastbrød', 'en': 'Bread And Cakes>Light Breads Dark Breads>Toast Breads'}"
DKK,2.75,5712580150468,2022-12-31T22:59:59.000Z,2022-12-17T20:44:35.000Z,30.0,32.75,8.4,2022-12-16T08:49:31.000Z,578.0,each,RUG LEVAIN PÅGEN,7311070032154,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/39466407-fdd4-463c-9dcc-7c88819f6b6c","{'da': 'Brød & kager>Lyst & groft brød>Toastbrød', 'en': 'Bread And Cakes>Light Breads Dark Breads>Toast Breads'}"
DKK,1.95,5712580154459,2022-12-22T22:59:59.000Z,2022-12-17T20:59:43.000Z,5.0,6.95,28.06,2022-12-17T13:57:59.000Z,29.0,each,CHOKOLADEMOUSSE DR. OETKER,4023600015331,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/e141e2d3-b20a-43b3-8ee8-68f859cdc435","{'da': 'Mejeri & køl>Mejeri>Dessert & snacks', 'en': 'Dairy And Cold Storage>Dairy>Desserts Snacks'}"
DKK,5.95,5712580149110,2022-12-27T22:59:59.000Z,2022-12-17T20:59:43.000Z,10.0,15.95,37.3,2022-12-15T14:04:53.000Z,19.0,each,AMA MADLAVNING AMA,5701043001416,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/23d2c7e6f58226a713ce990aadb6a0a5","{'da': 'Mejeri & køl>Mejeri>Plantebaserede alternativer>Flødealternativer', 'en': 'Dairy And Cold Storage>Dairy>Plant Based Alternatives>Plant Based Cream Alternatives'}"
DKK,0.5,5712580150482,2022-12-31T22:59:59.000Z,2022-12-17T20:59:43.000Z,30.0,30.5,1.64,2022-12-16T08:49:54.000Z,570.0,each,MIDDELHAVSBRØD PÅGEN,7311070016161,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/a08d14fd-4527-41c5-b067-f86421f15ed0","{'da': 'Brød & kager>Lyst & groft brød>Toastbrød', 'en': 'Bread And Cakes>Light Breads Dark Breads>Toast Breads'}"
DKK,11.95,5712580154985,2022-12-19T22:59:59.000Z,2022-12-18T06:05:20.000Z,9.0,20.95,57.04,2022-12-18T06:04:20.000Z,1.0,each,ØKO KERNEGROV LEVEBRØD,5701205009274,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/2fb6284c-b567-4120-9798-5785cc1e0247","{'da': 'Brød & kager>Rugbrød>Kernerugbrød', 'en': 'Bread And Cakes>Rye Breads>Seeded Rye Breads'}"
DKK,9.95,5712580155029,2022-12-19T22:59:59.000Z,2022-12-18T06:05:20.000Z,7.0,16.95,58.7,2022-12-18T06:04:39.000Z,1.0,each,SOLSIKKERUGBRØD KOHBERG,5701246022003,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/72eb6c2f-4add-4b50-98b9-b980feea2360","{'da': 'Brød & kager>Rugbrød>Solsikkerugbrød', 'en': 'Bread And Cakes>Rye Breads>Sun Flower Seeded Rye Breads'}"
DKK,11.95,5712580155050,2022-12-19T22:59:59.000Z,2022-12-18T06:05:20.000Z,10.0,21.95,54.44,2022-12-18T06:04:53.000Z,1.0,each,GULERODSRUGBRØD KOHBERG,5701246032996,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/411a3e70-800a-41bb-8be7-1c68adf2f375","{'da': 'Brød & kager>Rugbrød>Gulerodsrugbrød', 'en': 'Bread And Cakes>Rye Breads>Rye Breads With Carrots'}"
DKK,4.95,5712580155005,2022-12-19T22:59:59.000Z,2022-12-18T06:05:20.000Z,2.0,6.95,71.22,2022-12-18T06:04:28.000Z,1.0,each,MØRKT RUGBRØD SALLING,5701246266315,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/0dfcad3025975518fc8840df8363319a","{'da': 'Brød & kager>Rugbrød>Andre rugbrød', 'en': 'Bread And Cakes>Rye Breads>Other Rye Breads'}"
DKK,4.5,5712580154992,2022-12-19T22:59:59.000Z,2022-12-18T06:05:20.000Z,5.0,9.5,47.37,2022-12-18T06:04:24.000Z,1.0,each,HØRFRØBRØD SALLING,5712872136033,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/4c7718fdabe022921e30d8e449cecd5a","{'da': 'Brød & kager>Rugbrød>Kernerugbrød', 'en': 'Bread And Cakes>Rye Breads>Seeded Rye Breads'}"
DKK,15.25,5712580155081,2022-12-19T22:59:59.000Z,2022-12-18T06:12:16.000Z,10.0,25.25,60.4,2022-12-18T06:11:56.000Z,5.0,each,KONDI KARL SCHULSTAD,5701205005528,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/79539737-10f2-45ee-89e6-d720ec25ffd1","{'da': 'Brød & kager>Rugbrød>Kernerugbrød', 'en': 'Bread And Cakes>Rye Breads>Seeded Rye Breads'}"
DKK,9.75,5712580155098,2022-12-19T22:59:59.000Z,2022-12-18T06:12:16.000Z,12.0,21.75,44.83,2022-12-18T06:12:00.000Z,1.0,each,MESTERVÆRK KOHBERG,5701246004535,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/9e120f7c-ae7f-4148-9b39-cc29d43281c2","{'da': 'Brød & kager>Rugbrød>Kernerugbrød', 'en': 'Bread And Cakes>Rye Breads>Seeded Rye Breads'}"
DKK,3.0,5712580155104,2022-12-19T22:59:59.000Z,2022-12-18T06:23:33.000Z,4.0,7.0,42.86,2022-12-18T06:22:59.000Z,1.0,each,FULDKORNSRUGB. SALLING,5701246266155,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/f2f301e55de0a2961c82167cd4e118e9","{'da': 'Brød & kager>Rugbrød>Kernerugbrød', 'en': 'Bread And Cakes>Rye Breads>Seeded Rye Breads'}"
DKK,24.95,5712580149295,2022-12-20T22:59:59.000Z,2022-12-18T06:43:20.000Z,25.0,49.95,49.95,2022-12-15T15:40:33.000Z,5.0,each,RINGRIDERE GØL,5707196292718,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/19211d8e-d395-40da-b55a-b6dcc3c296af","{'da': 'Kød & fisk>Grisekød>Medister', 'en': 'Meat Fish>Pork>Thick Sausages'}"
DKK,3.25,5712580150505,2022-12-31T22:59:59.000Z,2022-12-18T07:58:12.000Z,30.0,33.25,9.77,2022-12-16T08:50:12.000Z,584.0,each,GRØDBRØD PÅGEN,7311070014211,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/bb622dbe-bca4-427e-81c4-f07ce4e0ffd0","{'da': 'Brød & kager>Lyst & groft brød>Hele brød', 'en': 'Bread And Cakes>Light Breads Dark Breads>Whole Breads'}"
DKK,6.95,5712580149400,2022-12-20T22:59:59.000Z,2022-12-18T08:13:16.000Z,12.0,18.95,36.68,2022-12-15T15:51:43.000Z,1.0,each,BACONPOSTEJ D.G. SLAGTER,5710405309701,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/47759498-ed54-49dd-bd79-cf068c6fb91e","{'da': 'Mejeri & køl>Pålæg>Leverpostej & paté', 'en': 'Dairy And Cold Storage>Lunch Meats>Liver Paste Patee'}"
