currency,discount,ean_x,endTime,lastUpdate,newPrice,originalPrice,percentDiscount,startTime,stock,stockUnit,categories,description,ean_y,image
DKK,7.5,5712580561455,2022-12-31T22:59:59.000Z,2022-12-16T17:34:19.000Z,5,12.5,60.0,2022-12-16T05:18:10.000Z,1,each,"{'da': 'Mejeri & køl>Mejeri>Kolde kaffedrikke & kakao', 'en': 'Dairy And Cold Storage>Dairy>Cold Coffee Drinks Cacao'}",M/VANILLE MATILDE,5711953068195,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/137379f9-2010-4633-a080-72d0db1b253a"
DKK,24.95,5712580561738,2022-12-17T22:59:59.000Z,2022-12-16T18:19:21.000Z,25,49.95,49.95,2022-12-16T13:21:39.000Z,1,each,"{'da': 'Kød & fisk>Grisekød>Hakket grisekød', 'en': 'Meat Fish>Pork>Minced Pork'}",ØKO HK GRIS 8-12%,5707196255386,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/05bb5f14-5c73-4aa1-b736-53bb6b841c4a"
DKK,3.95,5712580560717,2022-12-17T22:59:59.000Z,2022-12-16T18:34:24.000Z,10,13.95,28.32,2022-12-15T15:45:30.000Z,3,each,"{'da': 'Brød & kager>Lyst & groft brød>Toastbrød', 'en': 'Bread And Cakes>Light Breads Dark Breads>Toast Breads'}",SURDEJS RUG KLA SALLING ØKO,5712874935702,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/93670aea-8e15-40c2-a5fd-c8d940d9e5d7"
DKK,6.95,5712580561905,2022-12-18T22:59:59.000Z,2022-12-16T19:04:32.000Z,10,16.95,41.0,2022-12-16T19:03:27.000Z,2,each,"{'da': 'Brød & kager>Rugbrød>Solsikkerugbrød', 'en': 'Bread And Cakes>Rye Breads>Sun Flower Seeded Rye Breads'}",SOLSIKKERUGBRØD KOHBERG,5701246022003,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/72eb6c2f-4add-4b50-98b9-b980feea2360"
DKK,12.0,5712580561936,2022-12-18T22:59:59.000Z,2022-12-16T19:04:32.000Z,18,30.0,40.0,2022-12-16T19:04:04.000Z,1,each,"{'da': 'Brød & kager>Lyst & groft brød>Boller', 'en': 'Bread And Cakes>Light Breads Dark Breads>Light Dark Buns'}",HÖNÖ BOHUSKAKA PÅGEN,7311070014488,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/69d76005-cfad-4111-ad64-331ccd955a2e"
DKK,7.75,5712580561912,2022-12-18T22:59:59.000Z,2022-12-16T19:04:32.000Z,18,25.75,30.1,2022-12-16T19:03:42.000Z,3,each,"{'da': 'Brød & kager>Lyst & groft brød>Boller', 'en': 'Bread And Cakes>Light Breads Dark Breads>Light Dark Buns'}",JAVISST PÅGEN,7311070032161,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/6968e07d4c403222c1cc21477f9179ff"
DKK,4.25,5712580561950,2022-12-18T22:59:59.000Z,2022-12-16T19:05:06.000Z,5,9.25,45.95,2022-12-16T19:04:28.000Z,1,each,"{'da': 'Brød & kager>Lyst & groft brød>Toastbrød', 'en': 'Bread And Cakes>Light Breads Dark Breads>Toast Breads'}",FULDKORNSSAND. SALLING,5712872135173,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/72fa8e05-c603-433f-b0d8-e5a2b339861e"
DKK,5.0,5712580562209,2022-12-18T22:59:59.000Z,2022-12-17T04:51:28.000Z,17,22.0,22.73,2022-12-17T04:51:13.000Z,1,each,"{'da': 'Mejeri & køl>Mejeri & køl>Mejeri>Mejeri>Yoghurt & syrnede mælkeprodukter>Yoghurt & syrnede mælkeprodukter>Yoghurt>Skyr', 'en': 'Dairy And Cold Storage>Dairy And Cold Storage>Dairy>Dairy>Yoghurt Soured Milk Products>Yoghurt Soured Milk Products>Yoghurt>Skyr'}",SKYR JORD/RABAR LUNDBERG,5713300030909,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/5a67419f-0b65-4604-b037-26bb503d28c6"
DKK,11.95,5712580562216,2022-12-31T22:59:59.000Z,2022-12-17T04:55:12.000Z,10,21.95,54.44,2022-12-17T04:54:00.000Z,50,each,"{'da': 'Mejeri & køl>Mejeri>Ost>Ost i skiver', 'en': 'Dairy And Cold Storage>Dairy>Cheese>Sliced Cheese'}",CHEESEMAKERS PERLE 27%,5900857011110,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/4be7cc1a-8fd8-40bb-b16f-3ea793623772"
DKK,7.95,5712580562278,2022-12-31T22:59:59.000Z,2022-12-17T05:21:26.000Z,5,12.95,61.39,2022-12-17T05:20:50.000Z,12,each,{},BAYERSKE PØLSER LANGELÆNDER,5704000487865,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/cdc8687b-6735-41bd-bf44-0fa2e6634715"
