currency,discount,ean_x,endTime,lastUpdate,newPrice,originalPrice,percentDiscount,startTime,stock,stockUnit,categories,description,ean_y,image
DKK,24.95,2005560,2022-12-12T22:59:59.000Z,2022-12-11T13:36:39.000Z,20.0,44.95,55.51,2022-12-11T12:14:53.000Z,929.206,kg,"{'da': 'Kød & fisk>Grisekød>Hakket grisekød', 'en': 'Meat Fish>Pork>Minced Pork'}",GRIS 3-7% HAKKEKØD,250509,
DKK,20.95,2005553,2022-12-12T22:59:59.000Z,2022-12-11T14:51:43.000Z,25.0,45.95,45.59,2022-12-11T12:14:34.000Z,929.206,kg,"{'da': 'Kød & fisk>Grisekød>Hakket grisekød', 'en': 'Meat Fish>Pork>Minced Pork'}",GRIS 9-15% HAKKEKØD,250513,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/96513caf-4cc4-493a-bdb8-eef4af758b4f"
DKK,43.94,2005614,2022-12-13T22:59:59.000Z,2022-12-12T07:40:07.000Z,35.96,79.9,55.0,2022-12-12T07:39:43.000Z,930.19,kg,,NAKKEFILET,250587,
DKK,49.0,2005584,2022-12-13T22:59:59.000Z,2022-12-12T07:36:12.000Z,40.0,89.0,55.06,2022-12-12T07:35:51.000Z,937.364,kg,{},FLÆSK I SKV.,250696,
DKK,41.93,2005577,2022-12-13T22:59:59.000Z,2022-12-12T07:32:05.000Z,17.97,59.9,70.0,2022-12-12T07:31:44.000Z,935.51,kg,{},SVINEKAM,250725,
DKK,29.0,2005621,2022-12-13T22:59:59.000Z,2022-12-12T07:42:05.000Z,40.0,69.0,42.03,2022-12-12T07:41:38.000Z,929.852,kg,{},NAKKEKOTELETTER SLAGTEREN,251744,
DKK,3.5,5712580554112,2022-12-15T22:59:59.000Z,2022-12-11T10:51:39.000Z,10.0,13.5,25.93,2022-12-11T06:45:34.000Z,3.0,each,"{'da': 'Mejeri & køl>Pålæg>Kødpålæg>Pålæg i skiver', 'en': 'Dairy And Cold Storage>Lunch Meats>Meat>Sliced Lunch Meats'}",LILLE BJØRN,4006229002630,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/b8a5952e-82ff-4da1-a344-c7cc00eb688c"
DKK,14.95,5712580536651,2023-01-28T22:59:59.000Z,2022-12-11T11:21:36.000Z,20.0,34.95,42.78,2022-11-30T12:34:49.000Z,36.0,each,"{'da': 'Mejeri & køl>Saucer & dressinger>Sauce', 'en': 'Dairy And Cold Storage>Sauces Dressings>Sauce'}",FAVORIT SAUCE JENSENS,5705900009119,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/b55f5ed2d22dac8988f2a516841c4e28"
DKK,18.95,5712580554198,2022-12-15T22:59:59.000Z,2022-12-11T11:36:44.000Z,49.0,67.95,27.89,2022-12-11T07:20:03.000Z,12.0,each,"{'da': 'Mejeri & køl>Bacon, pølser & toppings>Pølser>Grisepølser', 'en': 'Dairy And Cold Storage>Bacon Sausages Toppings>Sausages>Pork Sausages'}",HUTTELIHUT STEFF H,5707196254921,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/c20ee256-f9df-4e6f-a2c7-c49d32a73a2c"
DKK,7.5,5712580553412,2022-12-12T22:59:59.000Z,2022-12-11T11:51:42.000Z,11.0,18.5,40.54,2022-12-10T16:09:59.000Z,1.0,each,"{'da': 'Brød & kager>Rugbrød>Kernerugbrød', 'en': 'Bread And Cakes>Rye Breads>Seeded Rye Breads'}",SOFTKERNEBRØD SALLING,5712871634608,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/33dd052316c24cc77756dfac8992f33b"
DKK,5.95,5712580554129,2022-12-15T22:59:59.000Z,2022-12-11T12:06:42.000Z,14.0,19.95,29.82,2022-12-11T06:46:28.000Z,2.0,each,"{'da': 'Mejeri & køl>Pålæg>Kødpålæg>Pålæg i skiver', 'en': 'Dairy And Cold Storage>Lunch Meats>Meat>Sliced Lunch Meats'}",SILKESK KYLLING D.G. SLAGTER,5707196285543,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/68088209-0fc5-45b1-ae86-1e0086acc2c1"
DKK,7.5,5712580553481,2022-12-12T22:59:59.000Z,2022-12-11T12:51:40.000Z,14.0,21.5,34.88,2022-12-10T16:12:22.000Z,1.0,each,"{'da': 'Brød & kager>Lyst & groft brød>Toastbrød', 'en': 'Bread And Cakes>Light Breads Dark Breads>Toast Breads'}",GROV CAFE SANDW KOHBERG,5701246028111,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/4e3e5a41-062c-433e-bdc5-d54bdd287bca"
