currency,discount,ean_x,endTime,lastUpdate,newPrice,originalPrice,percentDiscount,startTime,stock,stockUnit,categories,description,ean_y,image
DKK,39.0,2005348,2022-12-09T22:59:59.000Z,2022-12-08T13:03:11.000Z,30.0,69.0,56.52,2022-12-08T11:46:07.000Z,929.206,kg,"{'da': 'Mejeri & køl>Færdigretter>Middagsretter', 'en': 'Dairy And Cold Storage>Ready To Eat Meals>Dinner Meals'}",BACON/CHEESE KOTELETTER,250586,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/0b5edc8a-d27e-4e2e-a155-ea60887d9565"
DKK,51.54,2005379,2022-12-09T22:59:59.000Z,2022-12-08T14:03:04.000Z,34.36,85.9,60.0,2022-12-08T11:49:55.000Z,929.206,kg,{},NAKKEKOTELET,250589,
DKK,53.94,2005386,2022-12-09T22:59:59.000Z,2022-12-08T13:18:12.000Z,35.96,89.9,60.0,2022-12-08T11:50:06.000Z,929.972,kg,{},SCHNITZLER,250783,
DKK,34.0,2005362,2022-12-09T22:59:59.000Z,2022-12-08T13:33:02.000Z,35.0,69.0,49.28,2022-12-08T11:46:27.000Z,929.206,kg,"{'da': 'Kød & fisk>Grisekød>Stege & hele kødstykker>Nakkefilet & svinekam', 'en': 'Meat Fish>Pork>Roasted Whole Pork Pieces>Pork Neck Pork Loin'}",NAKKEFILET M/RØDVIN,251753,
DKK,29.0,2005331,2022-12-09T22:59:59.000Z,2022-12-08T15:18:14.000Z,40.0,69.0,42.03,2022-12-08T11:45:54.000Z,930.144,kg,"{'da': 'Mejeri & køl>Færdigretter>Middagsretter', 'en': 'Dairy And Cold Storage>Ready To Eat Meals>Dinner Meals'}",KOTELET FAD,257192,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/938708b580c981e2ee8bbe874843f212"
DKK,39.0,2005355,2022-12-09T22:59:59.000Z,2022-12-08T14:18:02.000Z,50.0,89.0,43.82,2022-12-08T11:46:18.000Z,929.206,kg,"{'da': 'Mejeri & køl>Færdigretter>Middagsretter', 'en': 'Dairy And Cold Storage>Ready To Eat Meals>Dinner Meals'}",MØRBRAD FAD,258436,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/af982818-3e8b-42f3-978a-504bdb31cf90"
DKK,2.95,5712580548425,2022-12-08T22:59:59.000Z,2022-12-07T15:00:32.000Z,9.0,11.95,24.69,2022-12-07T08:38:57.000Z,2.0,each,"{'da': 'Brød & kager>Mad- & specialbrød>Hotdog- & pølsebrød', 'en': 'Bread And Cakes>Bread Specialities>Hotdog Buns'}",FRANSK HOTDOG HATTING,5701205009557,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/2fff15ce-f488-4694-84ed-bf67bf8ef149"
DKK,6.95,5712580548319,2022-12-08T22:59:59.000Z,2022-12-07T15:00:32.000Z,13.0,19.95,34.84,2022-12-07T08:25:40.000Z,1.0,each,"{'da': 'Brød & kager>Mad- & specialbrød>Pizzabunde', 'en': 'Bread And Cakes>Bread Specialities>Pizza Crusts'}",PINSA LUDOVICO,8019290998319,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/b067f9c215fe77e7335b4546c9ffd1a5"
DKK,8.5,5712580547763,2022-12-09T22:59:59.000Z,2022-12-07T15:15:39.000Z,9.0,17.5,48.57,2022-12-07T05:05:09.000Z,1.0,each,"{'da': 'Mejeri & køl>Mejeri>Mælk>Skummetmælk', 'en': 'Dairy And Cold Storage>Dairy>Milk>Nonfat Milk'}",ØKO SKUMMETMÆLK NATURMÆLK,5701852261537,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/ca07b003-7e8a-4248-8aa3-38bba493f9cb"
DKK,8.95,5712580545950,2022-12-10T22:59:59.000Z,2022-12-07T15:15:39.000Z,15.0,23.95,37.37,2022-12-06T05:02:00.000Z,2.0,each,"{'da': 'Mejeri & køl>Tapas & specialiteter>Specialpølser', 'en': 'Dairy And Cold Storage>Tapas Specialities>Sausages Specialities'}",MINI CHORIZO SALLING,5712873919789,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/9aeb121f-3d64-4d70-b22b-59f49f29a0da"
DKK,11.25,5712580549323,2022-12-09T22:59:59.000Z,2022-12-07T15:53:39.000Z,14.0,25.25,44.55,2022-12-07T15:53:13.000Z,1.0,each,"{'da': 'Brød & kager>Rugbrød>Kernerugbrød', 'en': 'Bread And Cakes>Rye Breads>Seeded Rye Breads'}",SKOVMAND I SK. SCHULSTAD,5701205005498,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/49ffa106-d8ec-4477-a115-f1133ae66095"
