currency,discount,ean_x,endTime,lastUpdate,newPrice,originalPrice,percentDiscount,startTime,stock,stockUnit,description,ean_y,image,categories
DKK,10.75,5712580554709,2022-12-13T22:59:59.000Z,2022-12-12T12:35:48.000Z,15.0,25.75,41.75,2022-12-11T16:06:16.000Z,1.0,each,SOL OVER GUDHJE SIGNATURBØD,5701205009489,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/0fc017fb-77d4-447a-bbcc-2f4b11598c97","{'da': 'Brød & kager>Rugbrød>Kernerugbrød', 'en': 'Bread And Cakes>Rye Breads>Seeded Rye Breads'}"
DKK,29.0,5712580555584,2022-12-13T22:59:59.000Z,2022-12-12T12:35:48.000Z,40.0,69.0,42.03,2022-12-12T07:41:26.000Z,2.0,each,SKINKEKØD I TER ANTONIUS,5707196305258,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/d69154fb2b979be7697b3ebf6294de07","{'da': 'Kød & fisk>Grisekød>Grisekød i tern & strimler', 'en': 'Meat Fish>Pork>Chopped Pork'}"
DKK,12.95,5712580551500,2022-12-31T22:59:59.000Z,2022-12-12T13:05:51.000Z,7.0,19.95,64.91,2022-12-09T09:14:18.000Z,2.0,each,SALAMI SNACK GØL,5707196235326,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/1320a9c3-045d-4d55-b33a-f7a71c0232e0","{'da': 'Mejeri & køl>Pålæg>Kødpålæg>Hele pålægspølser', 'en': 'Dairy And Cold Storage>Lunch Meats>Meat>Lunch Sausages'}"
DKK,14.95,5712580536637,2023-01-28T22:59:59.000Z,2022-12-12T13:20:48.000Z,20.0,34.95,42.78,2022-11-30T12:31:56.000Z,41.0,each,WHISKY SAUCE JENSENS,5705900009089,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/65a3214b21f21ea16a8a36cbd71be7a2","{'da': 'Mejeri & køl>Saucer & dressinger>Sauce', 'en': 'Dairy And Cold Storage>Sauces Dressings>Sauce'}"
DKK,14.95,5712580536651,2023-01-28T22:59:59.000Z,2022-12-12T14:05:41.000Z,20.0,34.95,42.78,2022-11-30T12:34:49.000Z,35.0,each,FAVORIT SAUCE JENSENS,5705900009119,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/b55f5ed2d22dac8988f2a516841c4e28","{'da': 'Mejeri & køl>Saucer & dressinger>Sauce', 'en': 'Dairy And Cold Storage>Sauces Dressings>Sauce'}"
DKK,17.95,5712580553719,2022-12-15T22:59:59.000Z,2022-12-12T14:35:48.000Z,10.0,27.95,64.22,2022-12-11T04:48:13.000Z,2.0,each,ØKO YOGHURT LF NATURMÆLK,5701852259404,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/5d91f380-691d-4354-a9a9-acc407802b5b","{'da': 'Mejeri & køl>Mejeri>Yoghurt & syrnede mælkeprodukter>Yoghurt', 'en': 'Dairy And Cold Storage>Dairy>Yoghurt Soured Milk Products>Yoghurt'}"
DKK,34.0,5712580555553,2022-12-13T22:59:59.000Z,2022-12-12T14:35:48.000Z,35.0,69.0,49.28,2022-12-12T07:40:02.000Z,3.0,each,HK GRISEKØD ANTONIUS,5707196305197,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/6b2d3a017859abd68be2b886dbbb6801","{'da': 'Kød & fisk>Grisekød>Hakket grisekød', 'en': 'Meat Fish>Pork>Minced Pork'}"
DKK,2.95,5712580552590,2022-12-15T22:59:59.000Z,2022-12-12T14:50:44.000Z,25.0,27.95,10.55,2022-12-10T04:36:52.000Z,45.0,each,BRIE INT. 200G PRÉSIDENT,3228024170043,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/88844788-a75a-44c8-99fa-9749860a7993","{'da': 'Mejeri & køl>Mejeri>Ost>Skimmelost & brie', 'en': 'Dairy And Cold Storage>Dairy>Cheese>Blue Cheese Brie'}"
DKK,2.95,5712580554693,2022-12-13T22:59:59.000Z,2022-12-12T15:05:44.000Z,11.0,13.95,21.15,2022-12-11T16:06:07.000Z,2.0,each,GULERODSBRØD DET GODE,5701205009731,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/35609beb-1511-4902-b25f-0cca360ec2c2","{'da': 'Brød & kager>Rugbrød>Gulerodsrugbrød', 'en': 'Bread And Cakes>Rye Breads>Rye Breads With Carrots'}"
DKK,11.75,5712580554655,2022-12-13T22:59:59.000Z,2022-12-12T15:05:44.000Z,10.0,21.75,54.02,2022-12-11T16:05:03.000Z,9.0,each,MESTERVÆRK KOHBERG,5701246004535,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/9e120f7c-ae7f-4148-9b39-cc29d43281c2","{'da': 'Brød & kager>Rugbrød>Kernerugbrød', 'en': 'Bread And Cakes>Rye Breads>Seeded Rye Breads'}"
DKK,12.25,5712580554686,2022-12-13T22:59:59.000Z,2022-12-12T15:20:50.000Z,13.0,25.25,48.51,2022-12-11T16:05:56.000Z,2.0,each,DGR. SOLSIKKE DET GODE,5701205001568,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/d70a98f5-599f-4599-94b2-0a6f4cbffbad","{'da': 'Brød & kager>Rugbrød>Solsikkerugbrød', 'en': 'Bread And Cakes>Rye Breads>Sun Flower Seeded Rye Breads'}"
DKK,11.95,5712580554747,2022-12-13T22:59:59.000Z,2022-12-12T15:20:50.000Z,12.0,23.95,49.9,2022-12-11T16:10:11.000Z,1.0,each,MULTIKER.BOLLER LEVEBRØD,5701205005559,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/a114efae62223fcb6cd3f15cd55311e6","{'da': 'Brød & kager>Lyst & groft brød>Boller', 'en': 'Bread And Cakes>Light Breads Dark Breads>Light Dark Buns'}"
DKK,38.95,5712580555089,2022-12-23T22:59:59.000Z,2022-12-12T15:20:50.000Z,35.0,73.95,52.67,2022-12-12T05:18:10.000Z,8.0,each,45+ML M/K DANBO KLOVBORG,5711953135057,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/d43a9e5c-b9c0-4b67-a1b9-180b74fd90a0","{'da': 'Mejeri & køl>Mejeri>Ost>Skæreost', 'en': 'Dairy And Cold Storage>Dairy>Cheese>Cheese For Slicing'}"
DKK,7.95,5712580554761,2022-12-13T22:59:59.000Z,2022-12-12T15:20:50.000Z,11.0,18.95,41.95,2022-12-11T16:10:29.000Z,1.0,each,KERNERUGBRØ SALLING ØKO,5712872401612,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/3c1e8560-bed6-43fd-b3c0-1c8021d72cf5","{'da': 'Brød & kager>Rugbrød>Kernerugbrød', 'en': 'Bread And Cakes>Rye Breads>Seeded Rye Breads'}"
DKK,7.95,5712580552583,2022-12-15T22:59:59.000Z,2022-12-12T15:35:55.000Z,25.0,32.95,24.13,2022-12-10T04:36:40.000Z,65.0,each,SPIDSBRIE PRÉSIDENT,5710405310134,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/8dc87393b13d2a6ec14f372fc35abcf4","{'da': 'Mejeri & køl>Mejeri>Ost>Skimmelost & brie', 'en': 'Dairy And Cold Storage>Dairy>Cheese>Blue Cheese Brie'}"
DKK,7.95,5712580553061,2022-12-14T22:59:59.000Z,2022-12-12T15:50:54.000Z,16.0,23.95,33.19,2022-12-10T12:53:58.000Z,3.0,each,AMR. PANDEKAGER SALLING,5712873975273,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/3124b2a5-3711-4e2e-b599-16b549770874","{'da': 'Mejeri & køl>Fersk dej & pandekager>Dessertpandekager', 'en': 'Dairy And Cold Storage>Fresh Dough And Pancakes>Dessert Pancakes'}"
DKK,0.95,5712580552569,2022-12-15T22:59:59.000Z,2022-12-12T16:05:45.000Z,25.0,25.95,3.66,2022-12-10T04:36:16.000Z,8.0,each,SAINT MORGON PRÉSIDENT,3038910004471,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/1d0c7d85-3cd7-45a5-9563-e39650617314","{'da': 'Mejeri & køl>Mejeri>Ost>Skimmelost & brie', 'en': 'Dairy And Cold Storage>Dairy>Cheese>Blue Cheese Brie'}"
DKK,12.95,5712580554938,2022-12-22T22:59:59.000Z,2022-12-12T16:05:45.000Z,8.0,20.95,61.81,2022-12-12T04:28:25.000Z,1.0,each,ITA. SALAT 30% K-SALAT,5704068013716,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/3ad292a9-fdc8-40c1-90c7-407c2f428d60","{'da': 'Mejeri & køl>Pålæg>Pålægssalater>Italiensk salat', 'en': 'Dairy And Cold Storage>Lunch Meats>Mayo Salads>Italian Mayo Salads'}"
DKK,29.95,5712580553016,2023-01-09T22:59:59.000Z,2022-12-12T16:05:45.000Z,20.0,49.95,59.96,2022-12-10T12:43:56.000Z,2.0,each,GØL SALAMI GØL,5707196217643,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/49801040-272a-4545-9560-1e3b0bee51c3","{'da': 'Mejeri & køl>Pålæg>Kødpålæg>Hele pålægspølser', 'en': 'Dairy And Cold Storage>Lunch Meats>Meat>Lunch Sausages'}"
DKK,9.95,5712580556734,2022-12-15T22:59:59.000Z,2022-12-13T06:05:08.000Z,30.0,39.95,24.91,2022-12-13T06:04:42.000Z,4.0,each,WRAP KIKÆRT/OST BY KAVSMAN,5707237139941,,"{'da': 'Mejeri & køl>Færdigretter>Sandwiches & wraps', 'en': 'Dairy And Cold Storage>Ready To Eat Meals>Sandwiches Wraps'}"
DKK,9.95,5712580554846,2023-01-10T22:59:59.000Z,2022-12-12T16:20:46.000Z,13.0,22.95,43.36,2022-12-12T04:16:24.000Z,1.0,each,HAVRE ØKO JÖRD,5711953121234,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/2b7fc773-08c4-493d-8e8e-d4f3bf0d1e07","{'da': 'Mejeri & køl>Mejeri & køl>Mejeri>Mejeri>Plantebaserede alternativer>Plantebaserede alternativer>Mælkealternativer', 'en': 'Dairy And Cold Storage>Dairy And Cold Storage>Dairy>Dairy>Plant Based Alternatives>Plant Based Alternatives>Plant Based Milk Alternatives'}"
DKK,15.95,5712580554983,2023-01-11T22:59:59.000Z,2022-12-12T16:20:46.000Z,30.0,45.95,34.71,2022-12-12T04:51:14.000Z,11.0,each,ÅLERØGET SPEGE LAMPE,5712872344209,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/f19344b1-d6dd-44fe-a238-5590087fa977","{'da': 'Mejeri & køl>Pålæg>Kødpålæg>Hele pålægspølser', 'en': 'Dairy And Cold Storage>Lunch Meats>Meat>Lunch Sausages'}"
DKK,3.5,5712580556123,2022-12-13T22:59:59.000Z,2022-12-12T16:21:13.000Z,6.0,9.5,36.84,2022-12-12T16:20:58.000Z,1.0,each,HØRFRØBRØD SALLING,5712872136033,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/4c7718fdabe022921e30d8e449cecd5a","{'da': 'Brød & kager>Rugbrød>Kernerugbrød', 'en': 'Bread And Cakes>Rye Breads>Seeded Rye Breads'}"
DKK,11.75,5712580556239,2022-12-13T22:59:59.000Z,2022-12-12T18:05:56.000Z,11.0,22.75,51.65,2022-12-12T16:27:22.000Z,1.0,each,HVEDECIABATTA KOHBERG,5701246106901,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/7daae645-0ea2-40ed-a125-05b922c9ddd4","{'da': 'Brød & kager>Lyst & groft brød>Boller', 'en': 'Bread And Cakes>Light Breads Dark Breads>Light Dark Buns'}"
DKK,7.95,5712580556147,2022-12-13T22:59:59.000Z,2022-12-12T16:22:06.000Z,14.0,21.95,36.22,2022-12-12T16:21:41.000Z,1.0,each,RUGBR.SANDWICH KOHBERG,5701246032958,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/7f68c4c9-b115-41ca-9039-23c0809b2c33","{'da': 'Brød & kager>Lyst & groft brød>Boller', 'en': 'Bread And Cakes>Light Breads Dark Breads>Light Dark Buns'}"
DKK,3.5,5712580556154,2022-12-13T22:59:59.000Z,2022-12-12T16:22:32.000Z,10.0,13.5,25.93,2022-12-12T16:22:09.000Z,3.0,each,SOLSIKKERUGBR. DET GODE,5701205001582,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/9858b501-789c-4f4e-9889-281daf32df73","{'da': 'Brød & kager>Rugbrød>Solsikkerugbrød', 'en': 'Bread And Cakes>Rye Breads>Sun Flower Seeded Rye Breads'}"
DKK,4.95,5712580556161,2022-12-13T22:59:59.000Z,2022-12-12T16:22:57.000Z,16.0,20.95,23.63,2022-12-12T16:22:39.000Z,2.0,each,ØKO SOLSIKKEBR. DET GODE,5701205009281,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/1c10079f-de88-45cf-9e2f-fc049ab3db4b","{'da': 'Brød & kager>Rugbrød>Solsikkerugbrød', 'en': 'Bread And Cakes>Rye Breads>Sun Flower Seeded Rye Breads'}"
DKK,7.95,5712580556178,2022-12-13T22:59:59.000Z,2022-12-12T19:05:56.000Z,13.0,20.95,37.95,2022-12-12T16:23:07.000Z,1.0,each,ØKO KERNEGROV LEVEBRØD,5701205009274,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/2fb6284c-b567-4120-9798-5785cc1e0247","{'da': 'Brød & kager>Rugbrød>Kernerugbrød', 'en': 'Bread And Cakes>Rye Breads>Seeded Rye Breads'}"
DKK,15.5,5712580556208,2022-12-13T22:59:59.000Z,2022-12-12T16:25:11.000Z,10.0,25.5,60.78,2022-12-12T16:24:53.000Z,4.0,each,PROTEIN BRØD KOHBERG,5726866108500,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/ec6a45e8-cae0-40c3-af14-63ec6a4bb793","{'da': 'Brød & kager>Rugbrød>Kernerugbrød', 'en': 'Bread And Cakes>Rye Breads>Seeded Rye Breads'}"
DKK,2.25,5712580556215,2022-12-13T22:59:59.000Z,2022-12-12T16:25:49.000Z,8.0,10.25,21.95,2022-12-12T16:25:31.000Z,1.0,each,FULDK KRYDDERBO SALLING,5712872143253,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/4821cede-2e41-4fda-a10a-ed5afa17db3a","{'da': 'Brød & kager>Lyst & groft brød>Boller', 'en': 'Bread And Cakes>Light Breads Dark Breads>Light Dark Buns'}"
DKK,7.25,5712580556246,2022-12-13T22:59:59.000Z,2022-12-12T16:28:17.000Z,18.0,25.25,28.71,2022-12-12T16:27:57.000Z,3.0,each,SKOVMAND I SK. SCHULSTAD,5701205005498,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/49ffa106-d8ec-4477-a115-f1133ae66095","{'da': 'Brød & kager>Rugbrød>Kernerugbrød', 'en': 'Bread And Cakes>Rye Breads>Seeded Rye Breads'}"
DKK,6.25,5712580556253,2022-12-13T22:59:59.000Z,2022-12-12T16:28:54.000Z,19.0,25.25,24.75,2022-12-12T16:28:30.000Z,1.0,each,KERNEGROV LEVEBRØD.,5701205002015,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/a04dab4f-8ca7-4307-b68f-6aa97f829eb0","{'da': 'Brød & kager>Rugbrød>Kernerugbrød', 'en': 'Bread And Cakes>Rye Breads>Seeded Rye Breads'}"
DKK,4.5,5712580556260,2022-12-13T22:59:59.000Z,2022-12-12T16:29:07.000Z,13.0,17.5,25.71,2022-12-12T16:28:52.000Z,1.0,each,SOLSIKKERUGBRØD SALLING,5712875161988,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/f41b09bbf5e559cee0fc658549c9428c","{'da': 'Brød & kager>Rugbrød>Solsikkerugbrød', 'en': 'Bread And Cakes>Rye Breads>Sun Flower Seeded Rye Breads'}"
DKK,9.5,5712580556284,2022-12-13T22:59:59.000Z,2022-12-12T16:29:44.000Z,15.0,24.5,38.78,2022-12-12T16:29:23.000Z,1.0,each,KART. SANDWICH NYT NORDISK,5710405068172,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/21a4ffbf-e843-419f-abad-b4afd2c172c6","{'da': 'Brød & kager>Lyst & groft brød>Toastbrød', 'en': 'Bread And Cakes>Light Breads Dark Breads>Toast Breads'}"
DKK,9.95,5712580556291,2022-12-13T22:59:59.000Z,2022-12-12T16:29:56.000Z,17.0,26.95,36.92,2022-12-12T16:29:37.000Z,1.0,each,SOLSIKKERUGBRØD DET GODE,5701205008314,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/14dd4f45-2b0d-4dbe-b47c-4222c7cfedb3","{'da': 'Brød & kager>Rugbrød>Solsikkerugbrød', 'en': 'Bread And Cakes>Rye Breads>Sun Flower Seeded Rye Breads'}"
DKK,10.5,5712580556321,2022-12-13T22:59:59.000Z,2022-12-12T16:31:20.000Z,8.0,18.5,56.76,2022-12-12T16:31:05.000Z,1.0,each,SOFTKERNEBRØD SALLING,5712871634608,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/33dd052316c24cc77756dfac8992f33b","{'da': 'Brød & kager>Rugbrød>Kernerugbrød', 'en': 'Bread And Cakes>Rye Breads>Seeded Rye Breads'}"
DKK,21.95,5712580556383,2022-12-18T22:59:59.000Z,2022-12-13T08:01:57.000Z,15.0,36.95,59.4,2022-12-12T16:57:54.000Z,9.0,each,BLÅBÆR/SOL/TRAN INNOCENT,5038862132183,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/357c374e-4cbd-491e-b787-5c86ed768c7d","{'da': 'Drikkevarer>Juice & smoothies>Multifrugtjuice', 'en': 'Beverages>Juice Smoothies>Multi Fruit Juices'}"
DKK,12.95,5712580551463,2022-12-31T22:59:59.000Z,2022-12-12T17:05:54.000Z,7.0,19.95,64.91,2022-12-09T09:13:39.000Z,20.0,each,SNACKSALAMI GØL,5707196231205,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/890f1e57-7cc2-446c-99fc-4d85cd7acbbc","{'da': 'Mejeri & køl>Pålæg>Kødpålæg>Hele pålægspølser', 'en': 'Dairy And Cold Storage>Lunch Meats>Meat>Lunch Sausages'}"
DKK,34.0,5712580555560,2022-12-13T22:59:59.000Z,2022-12-12T17:05:54.000Z,35.0,69.0,49.28,2022-12-12T07:40:38.000Z,1.0,each,NAKKEKOTELETTER ANTONIUS,5707196305296,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/211b442b32c4a04b3d09e98fb2b0577c","{'da': 'Kød & fisk>Grisekød>Koteletter, flæsk & schnitzler', 'en': 'Meat Fish>Pork>Pork Chops Pork Schnitzels'}"
DKK,10.95,5712580552552,2022-12-15T22:59:59.000Z,2022-12-12T17:20:53.000Z,25.0,35.95,30.46,2022-12-10T04:36:05.000Z,65.0,each,CAMEMBERT PRESIDENT,3228023920090,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/3e4955ab766eea74627edbb3a4cf62fe","{'da': 'Mejeri & køl>Mejeri>Ost>Skimmelost & brie', 'en': 'Dairy And Cold Storage>Dairy>Cheese>Blue Cheese Brie'}"
DKK,11.95,5712580556185,2022-12-13T22:59:59.000Z,2022-12-12T17:35:49.000Z,12.0,23.95,49.9,2022-12-12T16:23:46.000Z,1.0,each,CHIA BOLLER LEVEBRØD,5701205008031,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/2788bb76-d147-4e1b-8f5c-749762ab81ea","{'da': 'Brød & kager>Lyst & groft brød>Boller', 'en': 'Bread And Cakes>Light Breads Dark Breads>Light Dark Buns'}"
DKK,2.95,5712580556109,2022-12-13T22:59:59.000Z,2022-12-12T17:35:49.000Z,5.0,7.95,37.11,2022-12-12T16:17:36.000Z,3.0,each,KRYDDERBOLLER SALLING,5712872136071,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/fc8c9be7-3882-42db-9342-b42886cb97af","{'da': 'Brød & kager>Lyst & groft brød>Boller', 'en': 'Bread And Cakes>Light Breads Dark Breads>Light Dark Buns'}"
DKK,5.95,5712580554891,2022-12-13T22:59:59.000Z,2022-12-12T18:05:56.000Z,19.0,24.95,23.85,2022-12-12T04:23:51.000Z,1.0,each,CHIA M/MANGO TPK,5713307300272,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/69454c36-6053-4834-9e76-df64a5980101","{'da': 'Mejeri & køl>Mejeri>Dessert & snacks', 'en': 'Dairy And Cold Storage>Dairy>Desserts Snacks'}"
DKK,21.95,5712580556390,2022-12-18T22:59:59.000Z,2022-12-12T19:05:56.000Z,15.0,36.95,59.4,2022-12-12T16:58:09.000Z,1.0,each,TROPICALJUICE INNOCENT,5038862136150,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/f16973f4-2c5c-42ec-b0e0-63e8047877b8","{'da': 'Drikkevarer>Juice & smoothies>Multifrugtjuice', 'en': 'Beverages>Juice Smoothies>Multi Fruit Juices'}"
